year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1977,"Cincinnati, OH, U.S.A.",11.07.1977,GP,Outdoor: Clay,Draw: 64,,,$,R16,Phil Dent (AUS),N/A,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=1977&r=4&p=M047,Cincinnati,R16,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Phil Dent,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Cincinnati, OH, U.S.A.",11.07.1977,GP,Outdoor: Clay,Draw: 64,,,$,Q,Rick Fagel (USA),N/A,"L 1-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=1977&r=5&p=M047,Cincinnati,Q,0,Rick Fagel,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Rick Fagel,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Newport, RI, U.S.A.",04.07.1977,GP,Outdoor: Grass,Draw: 32,,,$,R32,George Hardie (USA),N/A,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=1977&r=3&p=M047,Newport,R32,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,George Hardie,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Newport, RI, U.S.A.",04.07.1977,GP,Outdoor: Grass,Draw: 32,,,$,R16,Anand Amritraj (IND),N/A,"L 3-6, 6-1, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=1977&r=4&p=M047,Newport,R16,0,Anand Amritraj,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Anand Amritraj,India,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Wimbledon, England",20.06.1977,GS,Outdoor: Grass,Draw: 128,,,$,R128,Ismail El Shafei (EGY),N/A,"W 6-0, 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1977&r=1&p=M047,Wimbledon,R128,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Ismail El Shafei,Egypt,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Wimbledon, England",20.06.1977,GS,Outdoor: Grass,Draw: 128,,,$,R64,Colin Dowdeswell (GBR),N/A,"W 9-7, 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1977&r=2&p=M047,Wimbledon,R64,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Colin Dowdeswell,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Wimbledon, England",20.06.1977,GS,Outdoor: Grass,Draw: 128,,,$,R32,Karl Meiler (GER),N/A,"W 6-2, 6-2, 5-7, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1977&r=3&p=M047,Wimbledon,R32,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Karl Meiler,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Wimbledon, England",20.06.1977,GS,Outdoor: Grass,Draw: 128,,,$,R16,Sandy Mayer (USA),N/A,"W 7-5, 4-6, 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1977&r=4&p=M047,Wimbledon,R16,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Sandy Mayer,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Wimbledon, England",20.06.1977,GS,Outdoor: Grass,Draw: 128,,,$,Q,Phil Dent (AUS),N/A,"W 6-4, 8-9, 4-6, 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1977&r=5&p=M047,Wimbledon,Q,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Phil Dent,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Wimbledon, England",20.06.1977,GS,Outdoor: Grass,Draw: 128,,,$,S,Jimmy Connors (USA),N/A,"L 3-6, 3-6, 6-4, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1977&r=6&p=M047,Wimbledon,S,0,Jimmy Connors,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Roland Garros, France",23.05.1977,GS,Outdoor: Clay,Draw: 128,,,$,R128,Alvin Gardiner (AUS),N/A,"W 6-3, 6-4, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1977&r=1&p=M047,Roland Garros,R128,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Alvin Gardiner,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Roland Garros, France",23.05.1977,GS,Outdoor: Clay,Draw: 128,,,$,R64,Phil Dent (AUS),N/A,"L 6-4, 2-6, 6-4, 3-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1977&r=2&p=M047,Roland Garros,R64,0,Phil Dent,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Phil Dent,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Virginia Beach, VA, USA",19.04.1977,GP,Outdoor: Hard,Draw: 16,,,$,R16,Charlie Pasarell (USA),N/A,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=674&y=1977&r=4&p=M047,Virginia Beach,R16,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Pasarell,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Virginia Beach, VA, USA",19.04.1977,GP,Outdoor: Hard,Draw: 16,,,$,Q,Robert Lutz (USA),N/A,"W 7-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=674&y=1977&r=5&p=M047,Virginia Beach,Q,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Robert Lutz,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Virginia Beach, VA, USA",19.04.1977,GP,Outdoor: Hard,Draw: 16,,,$,S,Ilie Nastase (ROU),N/A,"L 5-7, 6-4, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=674&y=1977&r=6&p=M047,Virginia Beach,S,0,Ilie Nastase,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Ocean City, Ocean City, MD, USA",15.02.1977,GP,Outdoor: Hard,Draw: 16,,,$,R16,Ilie Nastase (ROU),N/A,"L 5-7, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2019&y=1977&r=4&p=M047,Ocean City,R16,0,Ilie Nastase,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1978,"Masters, NY, U.S.A.",10.01.1979,WC,Indoor: Carpet,Draw: 8,,,"$100,000",RR,Arthur Ashe (USA),N/A,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1978&r=-7&p=M047,Masters,RR,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Harold Solomon,United States,,,,,,,,,,,,,,,,,,,,,,,,
1978,"Masters, NY, U.S.A.",10.01.1979,WC,Indoor: Carpet,Draw: 8,,,"$100,000",RR,Jimmy Connors (USA),N/A,"W 7-5, 3-0 RET",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1978&r=-7&p=M047,Masters,RR,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Harold Solomon,United States,,,,,,,,,,,,,,,,,,,,,,,,
1978,"Masters, NY, U.S.A.",10.01.1979,WC,Indoor: Carpet,Draw: 8,,,"$100,000",RR,Harold Solomon (USA),N/A,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1978&r=-7&p=M047,Masters,RR,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Harold Solomon,United States,,,,,,,,,,,,,,,,,,,,,,,,
