/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/H940/I230/live/QS006/match-stats,01:32:00,92,10,3,45,73,36,45,11,28,3,5,47,73,19,46,16,35,4,10,11,11,35,81,82,154,5,6,46,81,27,46,19,35,6,10,46,81,9,45,17,28,2,5,11,11,26,73,72,154
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/CA99/K737/live/QS007/match-stats,00:54:00,54,11,1,32,48,27,32,9,16,0,0,36,48,16,32,2,11,3,4,9,8,18,43,54,91,3,0,32,43,16,32,9,11,1,4,25,43,5,32,7,16,0,0,8,9,12,48,37,91
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/KD46/W571/live/QS004/match-stats,01:08:00,68,5,4,23,52,19,23,15,29,0,1,34,52,14,33,11,18,4,7,9,8,25,51,59,103,1,1,33,51,19,33,7,18,3,7,26,51,4,23,14,29,1,1,8,9,18,52,44,103
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/SE73/H996/live/QS005/match-stats,01:38:00,98,1,1,44,72,34,44,22,28,3,3,56,72,9,42,13,33,1,5,12,12,22,75,78,147,17,1,42,75,33,42,20,33,4,5,53,75,10,44,6,28,0,3,12,12,16,72,69,147
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/KD46/G806/live/QS008/match-stats,01:25:00,85,6,2,40,58,32,40,9,18,0,1,41,58,14,41,19,34,3,11,11,11,33,75,74,133,8,7,41,75,27,41,15,34,8,11,42,75,8,40,9,18,1,1,11,11,17,58,59,133
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/SE73/KA98/live/QS010/match-stats,01:53:00,113,3,3,57,82,39,57,11,25,2,5,50,82,10,42,20,39,3,5,13,13,30,81,80,163,12,2,42,81,32,42,19,39,2,5,51,81,18,57,14,25,3,5,13,13,32,82,83,163
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/H940/W373/live/QS012/match-stats,01:11:00,71,6,2,35,55,30,35,11,20,0,0,41,55,12,39,7,18,2,4,10,10,19,57,60,112,3,1,39,57,27,39,11,18,2,4,38,57,5,35,9,20,0,0,10,10,14,55,52,112
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/W571/W522/live/QS009/match-stats,01:02:00,62,1,0,27,48,22,27,10,21,2,4,32,48,13,24,12,20,5,9,9,8,25,44,57,92,3,1,24,44,11,24,8,20,4,9,19,44,5,27,11,21,2,4,8,9,16,48,35,92
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/I230/BE90/live/QS013/match-stats,01:27:00,87,4,0,38,70,27,38,22,32,4,4,49,70,15,43,18,35,3,10,9,10,33,78,82,148,5,2,43,78,28,43,17,35,7,10,45,78,11,38,10,32,0,4,10,9,21,70,66,148
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/K737/K771/live/QS015/match-stats,01:31:00,91,7,1,51,76,36,51,13,25,8,9,49,76,10,41,15,26,3,3,10,11,25,67,74,143,3,1,41,67,31,41,11,26,0,3,42,67,15,51,12,25,1,9,11,10,27,76,69,143
