h435,Jerome,Haehnel,FRA,1980.07.14,1980,7,14,1998,78,172,185,73,"Mulhouse, France"
a199,Chuck,Adams,USA,1971.04.23,1971,4,23,1990,81,178,185,73,"Pacific Palisades, CA"
v251,Santiago,Ventura,ESP,1980.01.05,1980,1,5,2001,78,172,183,72,"Castellon, Spain"
c383,Roberto,Carretero,ESP,1975.08.30,1975,8,30,1993,91,200,178,70,"Madrid, Spain"
hd44,John,Hawkes,AUS,1899.06.07,1899,6,7,,,,,,"Geelong, Victoria"
lb84,Juan Ignacio,Londero,ARG,1993.08.15,1993,8,15,2010,70,154,180,71,"Jesus Maria, Argentina"
rf87,Horace,Rice,AUS,1873.09.05,1873,9,5,,,,,,
sx17,Quincy,Shaw,USA,,,,,,,,,,
r043,Derrick,Rostagno,USA,1965.10.25,1965,10,25,1986,75,165,185,73,"Hollywood, CA"
j551,Nicolas,Jarry,CHI,1995.10.11,1995,10,11,2014,90,198,198,78,"Santiago, Chile"
l009,Leonardo,Lavalle,MEX,1967.07.14,1967,7,14,1985,79,175,188,74,"Mexico City, Mexico"
tg02,Howard,Taylor,USA,,,,,,,,,,
m069,Christian,Miniussi,ARG,1967.07.05,1967,7,5,1984,75,165,185,73,"Buenos Aires, Argentina"
e038,Ismail,El Shafei,EGY,1947.11.15,1947,11,15,,,,,,"Cairo, Egypt"
sx91,Thiago,Seyboth Wild,BRA,2000.03.10,2000,3,10,2018,80,176,185,73,"Marechal Candido Rondon, BRA"
l311,Hyung-Taik,Lee,KOR,1976.01.03,1976,1,3,1995,82,180,180,71,"Hoingsung, Korea"
c080,Bob,Carmichael,AUS,1940.07.04,1940,7,4,,82,180,183,72,"Melbourne, VIC, Australia"
n006,Massimiliano,Narducci,ITA,1964.02.25,1964,2,25,,85,188,185,73,"Ascioli Picano, Italy"
pc11,Guido,Pella,ARG,1990.05.17,1990,5,17,2007,79,174,183,72,"Bahia Blanca, Argentina"
p305,Albert,Portas,ESP,1973.11.15,1973,11,15,1994,78,172,188,74,"Barcelona, Spain"
a025,Matt,Anger,USA,1963.06.20,1963,6,20,1984,77,170,188,74,"Walnut Creek, CA"
g288,Neville,Godwin,RSA,1975.01.31,1975,1,31,1994,73,161,173,68,"Johannesburg, South Africa"
gi79,Manliffe,Goodbody,IRL,,,,,,,,,,
kf17,Soonwoo,Kwon,KOR,1997.12.02,1997,12,2,2015,72,159,180,71,"Sangju, South Korea"
r186,Guillaume,Raoux,FRA,1970.02.14,1970,2,14,1989,77,170,180,71,"Bagnol Sur Ceze, France"
p052,Jim,Pugh,USA,1964.02.05,1964,2,5,1985,82,180,193,76,"Burbank, CA, U.S.A."
g007,Rolf,Gehring,GER,1955.11.25,1955,11,25,,79,175,185,73,"Dusseldorf, Germany"
cf59,Roberto,Carballes Baena,ESP,1993.03.23,1993,3,23,2011,77,170,183,72,"Tenerife, Spain"
p008,Claudio,Panatta,ITA,1960.02.02,1960,2,2,,77,170,178,70,"Rome, Italy"
bt27,Godfrey,Brinley,USA,,,,,,,,,,
l987,Dusan,Lajovic,SRB,1990.06.30,1990,6,30,2007,83,183,183,72,"Belgrade, Serbia"
o006,Nduka,Odizor,NGR,1958.08.09,1958,8,9,,75,165,183,72,"Lagos, Nigeria"
d037,Colin,Dowdeswell,GBR,1955.05.12,1955,5,12,,79,175,185,73,"London, England"
n047,Jan,Norback,SWE,1956.03.06,1956,3,6,,,,,,
w796,Sidney Jr.,Wood,USA,1911.11.01,1911,11,1,,,,,,
s276,Ulf,Stenlund,SWE,1967.01.21,1967,1,21,,70,155,180,71,"Falun, Sweden"
p085,Patrick,Proisy,FRA,1949.09.10,1949,9,10,,70,154,180,71,"Eureux, France"
s544,Vincent,Spadea,USA,1974.07.19,1974,7,19,1993,77,170,183,72,"Chicago, Illinois, USA"
pl06,J.,Parmly Paret,USA,,,,,,,,,,
cm34,Oliver,Campbell,USA,,,,,,,,,,
m412,Gabriel,Markus,ARG,1970.03.31,1970,3,31,1989,76,167,180,71,"Buenos Aires, Argentina"
gh60,Rhys,Gemmell,AUS,,,,,,,,,,
v942,Tim,van Rijthoven,NED,1997.04.24,1997,4,24,2015,88,195,188,74,"Roosendaal, The Netherlands"
k138,Christian,Kuhnke,GER,1939.04.13,1939,4,13,,,,,,
b896,Benjamin,Becker,GER,1981.06.16,1981,6,16,2005,72,158,178,70,"Merzig, Germany"
m138,Billy,Martin,USA,1956.12.25,1956,12,25,1975,86,190,178,70,"Evanston, IL, USA"
h223,Paul,Haarhuis,NED,1966.02.19,1966,2,19,1989,80,177,188,74,"Eindhoven, Netherlands"
rg47,Ernest,Renshaw,GBR,,,,,,,,,,
mh30,John,Millman,AUS,1989.06.14,1989,6,14,2006,79,174,183,72,"Brisbane, Australia"
d272,Antony,Dupuis,FRA,1973.02.24,1973,2,24,1992,87,192,185,73,"Bayonne, France"
b0bi,Sebastian,Baez,ARG,2000.12.28,2000,12,28,2018,70,154,170,67,"Buenos Aires, Argentina"
s137,Howard,Schoenfield,USA,1957.11.15,1957,11,15,,,,,,
b484,Lars,Burgsmuller,GER,1975.12.06,1975,12,6,1993,73,161,183,72,"Mulheim, Germany"
o025,Marko,Ostoja,CRO,1960.10.20,1960,10,20,,70,155,175,69,"Bonn, Germany"
sg87,Ryan,Sweeting,USA,1987.07.14,1987,7,14,2007,83,184,196,77,"Nassau, Bahamas"
su55,Denis,Shapovalov,CAN,1999.04.15,1999,4,15,2017,75,165,185,73,"Tel Aviv, Israel"
h029,Thomas,Hogstedt,SWE,1963.09.21,1963,9,21,1981,77,170,191,75,"Mariestad, Sweden"
s072,Milan,Srejber,CZE,1963.12.30,1963,12,30,,98,216,203,80,"Prague, Czechoslovakia"
p233,Jared,Palmer,USA,1971.07.02,1971,7,2,1991,84,185,191,75,"New York, New York, USA"
a141,Jose Francisco,Altur,ESP,1968.03.24,1968,3,24,1985,81,179,191,75,"Valencia, Spain"
ca12,Jeremy,Chardy,FRA,1987.02.12,1987,2,12,2005,75,165,188,74,"Pau, France"
w254,Peter,Wessels,NED,1978.05.07,1978,5,7,1996,85,187,196,77,"Zwolle, The Netherlands"
pj92,James Cecile,Parke,AUS,,,,,,,,,,
c171,John,Cooper,AUS,1946.11.04,1946,11,4,,,,,,
m140,Robert,Maud,RSA,1946.08.12,1946,8,12,,78,172,180,71,"Johannesburg, South Africa"
w955,Malcolm,Whitman,USA,1877.03.15,1877,3,15,,,,,,"New York, NY"
s082,Sherwood,Stewart,USA,1946.06.06,1946,6,6,,84,185,188,74,"Goose Creek, TX"
m595,Max,Mirnyi,,1977.07.06,1977,7,6,1994,93,205,196,77,"Minsk, Belarus"
a829,Radu,Albot,MDA,1989.11.11,1989,11,11,2008,69,152,175,69,"Chisinau, Moldova"
p032,Libor,Pimek,BEL,1963.08.03,1963,8,3,1982,82,181,196,77,"Most, Czech Republic"
b429,Jordi,Burillo,ESP,1972.12.07,1972,12,7,1991,85,188,188,74,"Barcelona, Spain"
b079,Fritz,Buehning,USA,1960.03.05,1960,3,5,,91,200,196,77,"Summit, NJ"
ad74,Jozsef,Asboth,HUN,1917.09.18,1917,9,18,,,,,,
d036,Peter,Doohan,AUS,1961.05.02,1961,5,2,,84,185,191,75,"Newcastle, Australia"
m578,Juan Antonio,Marin,CRC,1975.03.02,1975,3,2,1996,73,162,175,69,"San Jose, Costa Rica"
k133,Niclas,Kroon,SWE,1966.02.05,1966,2,5,1986,82,180,183,72,"Karlstad, Sweden"
e006,Eddie,Edwards,RSA,1956.07.03,1956,7,3,,82,180,191,75,"Johannesburg, South Africa"
sl08,Tennys,Sandgren,USA,1991.07.22,1991,7,22,2011,88,195,188,74,"Gallatin, TN, USA"
d646,Ivan,Dodig,CRO,1985.01.02,1985,1,2,2004,81,179,183,72,"Medjugorje, Bosnia-Herzegovina"
b518,Galo,Blanco,ESP,1976.10.08,1976,10,8,1995,72,158,170,67,"Oviedo, Spain"
t243,Michal,Tabara,CZE,1979.08.11,1979,8,11,1997,73,162,175,69,"Uherske Hradiste, Czech Rep."
se73,Yuichi,Sugita,JPN,1988.09.18,1988,9,18,2006,72,159,175,69,"Sendai, Japan"
be67,Mirza,Basic,BIH,1991.07.12,1991,7,12,2012,88,193,188,74,"Sarajevo, Bosnia-Herzegovina"
a202,Wayne,Arthurs,AUS,1971.03.18,1971,3,18,1990,91,200,185,73,"Adelaide, S.A., Australia"
m155,Martin,Mulligan,ITA,1940.10.18,1940,10,18,,,,,,Marrickville
z168,Mischa,Zverev,GER,1987.08.22,1987,8,22,2005,88,195,191,75,"Moscow, Russia"
lh26,R.,Livingston Beeckman,USA,,,,,,,,,,
f995,Robert,Falkenburg,USA,1926.01.29,1926,1,29,,,,,,
m338,Shuzo,Matsuoka,JPN,1967.11.06,1967,11,6,1986,80,176,185,73,"Tokyo, Japan"
j008,Eric,Jelen,GER,1965.03.11,1965,3,11,,77,170,180,71,"Trier, Germany"
g967,Peter,Gojowczyk,GER,1989.07.15,1989,7,15,2006,83,183,188,74,"Munich, Germany"
v010,Vincent,Van Patten,USA,1957.10.17,1957,10,17,,73,160,180,71,"Brooklyn, NY"
g049,Tom,Gullikson,USA,1951.09.08,1951,9,8,,77,170,180,71,"Lacrosse, WI, U.S.A."
bk92,Alexander,Bublik,KAZ,1997.06.17,1997,6,17,2016,82,180,196,77,"Gatchina, Russia"
l036,John,Lloyd,GBR,1954.08.27,1954,8,27,,75,165,178,70,"Leigh-On-Sea, England"
ad94,Wilmer,Allison,USA,1904.12.08,1904,12,8,,,,,,
o611,Arthur,O'Hara-Wood,AUS,,,,,,,,,,
hd86,Henner,Henkel,GER,1915.10.09,1915,10,9,,,,,,Posen
r064,Dennis,Ralston,USA,1942.07.27,1942,7,27,,77,170,188,74,"Bakersfield, CA, USA"
mu14,Harold,Mahony,IRL,1867.02.13,1867,2,13,,,,,,Edinburgh
s111,Nick,Saviano,USA,1956.06.05,1956,6,5,,75,165,180,71,"Teaneck, NJ, USA"
m071,Matt,Mitchell,USA,1957.03.16,1957,3,16,,73,160,180,71,"Berkeley, CA"
i305,Ilya,Ivashka,,1994.02.24,1994,2,24,2013,87,191,193,76,"Minsk, Belarus"
mo44,Pedro,Martinez,ESP,1997.04.26,1997,4,26,2016,76,168,185,73,"Alzira, Spain"
f724,Marton,Fucsovics,HUN,1992.02.08,1992,2,8,2010,82,181,188,74,"Nyiregyhaza, Hungary"
dg24,James,Dwight,USA,,,,,,,,,,
p045,Gianluca,Pozzi,ITA,1965.06.17,1965,6,17,1984,80,176,180,71,"Bari, Italy"
p09z,Alexei,Popyrin,AUS,1999.08.05,1999,8,5,2017,78,172,196,77,"Sydney, Australia"
kg77,Algernon,Kingscote,GBR,1888.12.03,1888,12,3,,,,,,Bangalore
z184,Horacio,Zeballos,ARG,1985.04.27,1985,4,27,2003,84,185,188,74,"Mar del Plata, Argentina"
k041,Hans,Kary,AUT,1949.02.23,1949,2,23,,,,,,"Spittal, Austria"
m063,Claudio,Mezzadri,SUI,1965.06.10,1965,6,10,1983,73,161,180,71,"Locarno, Switzerland"
pk22,Ernest,Parker,AUS,,,,,,,,,,
pl56,Tommy,Paul,USA,1997.05.17,1997,5,17,2015,82,180,185,73,"Voorhees, NJ, USA"
b021,Jeremy,Bates,GBR,1962.06.19,1962,6,19,1982,73,160,180,71,"Solihull, England"
m061,Rick,Meyer,USA,1955.09.04,1955,9,4,,73,160,183,72,"New York, NY"
mr22,Vivian,Mcgrath,AUS,1916.02.17,1916,2,17,,,,,,
o004,Gianni,Ocleppo,ITA,1957.04.06,1957,4,6,,79,175,183,72,"Turin, Italy"
v220,Jan,Vacek,CZE,1976.05.10,1976,5,10,1999,92,203,198,78,"Prague, Czech Republic"
s081,Larry,Stefanki,USA,1957.07.23,1957,7,23,,68,150,178,70,"Elmhurst, IL"
w954,Holcombe,Ward,USA,1878.11.23,1878,11,23,,,,,,"New York, NY"
a065,Jeff,Austin,USA,1951.07.05,1951,7,5,0,0,0,0,0,"Rolling Hills, CA, USA"
b224,Bill,Bowrey,AUS,1943.12.25,1943,12,25,,,,,,"Sydney, NSW, Australia"
ch27,Hyeon,Chung,KOR,1996.05.19,1996,5,19,2014,89,196,188,74,"Suwon, South Korea"
k403,Igor,Kunitsyn,,1981.09.30,1981,9,30,1999,75,165,180,71,"Vladivostok, Russia"
k009,Carlos,Kirmayr,BRA,1950.09.23,1950,9,23,,68,150,173,68,"Sao Paulo, Brazil"
hd80,Joseph,Hunt,USA,1919.02.17,1919,2,17,,,,,,San Francisco
ki95,Miomir,Kecmanovic,SRB,1999.08.31,1999,8,31,2017,75,165,183,72,"Belgrade, Serbia"
v042,Mark,Vines,USA,1957.02.23,1957,2,23,,73,160,170,67,"Richmond, VA"
b570,Daniele,Bracciali,ITA,1978.01.10,1978,1,10,1995,82,180,178,70,"Arezzo, Italy"
d048,Pat,Dupre,USA,1954.09.16,1954,9,16,,79,175,191,75,"Liege, Belgium"
k926,Mikhail,Kukushkin,KAZ,1987.12.26,1987,12,26,2006,72,159,183,72,"Volgograd, Russia"
c024,Sergio,Casal,ESP,1962.09.08,1962,9,8,1981,77,170,185,73,"Barcelona, Spain"
sd86,Andrew,Smith,AUS,,,,,,,,,,
h024,Per,Hjertquist,SWE,1960.04.06,1960,4,6,,73,160,183,72,"Bodafors, Sweden"
g247,Hernan,Gumy,ARG,1972.03.05,1972,3,5,1991,91,200,188,74,"Buenos Aires, Argentina"
le60,Arthur,Larsen,USA,1925.04.17,1925,4,17,,,,,,
gh47,John Colin,Gregory,GBR,1903.07.28,1903,7,28,,,,,,"Beverley, Yorkshire"
pi85,Dinny,Pails,AUS,1921.03.04,1921,3,4,,,,,,
i004,Erick,Iskersky,USA,1958.01.25,1958,1,25,,70,155,180,71,"Toledo, OH"
s545,Sargis,Sargsian,ARM,1973.06.03,1973,6,3,1995,75,165,180,71,"Yerevan, Armenia"
a028,Alex,Antonitsch,AUT,1966.02.08,1966,2,8,1988,85,188,188,74,"Villach, Austria"
e973,Wilberforce,Eaves,GBR,1867.12.10,1867,12,10,,,,,,"Melbourne, Victoria"
k0ah,Sebastian,Korda,USA,2000.07.05,2000,7,5,2018,82,180,196,77,"Bradenton, FL, USA"
h256,Mauricio,Hadad,COL,1971.12.07,1971,12,7,1988,61,135,170,67,"Cali, Colombia"
c0au,Francisco,Cerundolo,ARG,1998.08.13,1998,8,13,2018,80,176,185,73,"Buenos Aires, Argentina"
c043,Simone,Colombo,ITA,1963.08.28,1963,8,28,1993,75,165,180,71,"Milan, Italy"
g806,Andrey,Golubev,KAZ,1987.07.22,1987,7,22,2005,77,169,180,71,"Volzhskij, Russia"
t166,Mikael,Tillstrom,SWE,1972.03.05,1972,3,5,1991,73,160,185,73,"Jonkoping, Sweden"
c0bc,Maxime,Cressy,USA,1997.05.08,1997,5,8,2019,85,187,201,79,"Paris, France"
hg34,Willoughby,Hamilton,GBR,,,,,,,,,,
e687,Daniel,Evans,GBR,1990.05.23,1990,5,23,2006,75,165,175,69,"Birmingham, England"
a030,Roberto,Arguello,ARG,1963.05.12,1963,5,12,0,66,146,173,68,"Rosario, Argentina"
