year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1975,"TCH V SWE F, Sweden",16.12.1975,DC,Indoor: Hard,Draw: 4,,3,$,RR,Jiri Hrebec (CZE),53,"W 6-1, 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=901&y=1975&r=-7&p=B058,TCH V SWE F,RR,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jiri Hrebec,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1975,"TCH V SWE F, Sweden",16.12.1975,DC,Indoor: Hard,Draw: 4,,3,$,RR,Jan Kodes (CZE),19,"W 6-4, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=901&y=1975&r=-4&p=B058,TCH V SWE F,RR,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jan Kodes,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Masters, Sweden",30.11.1975,WC,Indoor: Hard,Draw: 8,,,"$20,000",RR,Raul Ramirez (MEX),N/A,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1975&r=-7&p=B058,Masters,RR,0,Guillermo Vilas,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Vilas,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Masters, Sweden",30.11.1975,WC,Indoor: Hard,Draw: 8,,,"$20,000",RR,Harold Solomon (USA),N/A,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1975&r=-7&p=B058,Masters,RR,0,Guillermo Vilas,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Vilas,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Masters, Sweden",30.11.1975,WC,Indoor: Hard,Draw: 8,,,"$20,000",RR,Guillermo Vilas (ARG),N/A,"L 5-7, 6-4, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1975&r=-7&p=B058,Masters,RR,0,Guillermo Vilas,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Vilas,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Masters, Sweden",30.11.1975,WC,Indoor: Hard,Draw: 8,,,"$20,000",S,Arthur Ashe (USA),N/A,"W 6-4, 3-6, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1975&r=6&p=B058,Masters,S,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Ashe,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Masters, Sweden",30.11.1975,WC,Indoor: Hard,Draw: 8,,,"$20,000",F,Ilie Nastase (ROU),N/A,"L 2-6, 2-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1975&r=7&p=B058,Masters,F,0,Ilie Nastase,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Stockholm, Sweden",06.11.1975,GP,Indoor: Hard,Draw: 64,,,$,R64,Sashi Menon (IND),N/A,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1975&r=2&p=B058,Stockholm,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Sashi Menon,India,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Stockholm, Sweden",06.11.1975,GP,Indoor: Hard,Draw: 64,,,$,R32,Roger Taylor (GBR),N/A,"W 6-0, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1975&r=3&p=B058,Stockholm,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Roger Taylor,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Stockholm, Sweden",06.11.1975,GP,Indoor: Hard,Draw: 64,,,$,R16,Erik Van Dillen (USA),N/A,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1975&r=4&p=B058,Stockholm,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Erik Van Dillen,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Stockholm, Sweden",06.11.1975,GP,Indoor: Hard,Draw: 64,,,$,Q,Ilie Nastase (ROU),N/A,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1975&r=5&p=B058,Stockholm,Q,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Stockholm, Sweden",06.11.1975,GP,Indoor: Hard,Draw: 64,,,$,S,Jimmy Connors (USA),N/A,"L 2-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1975&r=6&p=B058,Stockholm,S,0,Jimmy Connors,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Barcelona, Spain",13.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,R64,John Feaver (GBR),N/A,"W 4-6, 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1975&r=2&p=B058,Barcelona,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,John Feaver,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Barcelona, Spain",13.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,R32,Sherwood Stewart (USA),N/A,"W 6-1, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1975&r=3&p=B058,Barcelona,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Sherwood Stewart,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Barcelona, Spain",13.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,R16,Julian Ganzabal (ARG),N/A,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1975&r=4&p=B058,Barcelona,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Julian Ganzabal,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Barcelona, Spain",13.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,Q,Jan Kodes (CZE),N/A,"W 6-1, 2-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1975&r=5&p=B058,Barcelona,Q,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jan Kodes,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Barcelona, Spain",13.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,S,Guillermo Vilas (ARG),N/A,"W 6-3, 6-1, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1975&r=6&p=B058,Barcelona,S,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Vilas,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Barcelona, Spain",13.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,W,Adriano Panatta (ITA),N/A,"W 1-6, 7-6, 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=1975&r=7&p=B058,Barcelona,F,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Adriano Panatta,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Madrid, Spain",12.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,R64,Mark Farrell (GBR),N/A,"W 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=309&y=1975&r=2&p=B058,Madrid,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Mark Farrell,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Madrid, Spain",12.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,R32,T. Drysdale (GBR),N/A,"W 6-1, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=309&y=1975&r=3&p=B058,Madrid,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,T. Drysdale,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Madrid, Spain",12.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,R16,Jose Higueras (ESP),N/A,"W 6-0, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=309&y=1975&r=4&p=B058,Madrid,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jose Higueras,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Madrid, Spain",12.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,Q,Eddie Dibbs (USA),N/A,"W 6-4, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=309&y=1975&r=5&p=B058,Madrid,Q,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Eddie Dibbs,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Madrid, Spain",12.10.1975,GP,Outdoor: Clay,Draw: 64,,,$,S,Adriano Panatta (ITA),N/A,"L 5-7, 0-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=309&y=1975&r=6&p=B058,Madrid,S,0,Adriano Panatta,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Adriano Panatta,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1975,"US Open, NY, U.S.A.",27.08.1975,GS,Outdoor: Clay,Draw: 128,,,$,R128,Sandy Mayer (USA),N/A,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=1975&r=1&p=B058,US Open,R128,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Sandy Mayer,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"US Open, NY, U.S.A.",27.08.1975,GS,Outdoor: Clay,Draw: 128,,,$,R64,Mike Estep (USA),N/A,"W 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=1975&r=2&p=B058,US Open,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Mike Estep,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"US Open, NY, U.S.A.",27.08.1975,GS,Outdoor: Clay,Draw: 128,,,$,R32,Ross Case (AUS),N/A,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=1975&r=3&p=B058,US Open,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Ross Case,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1975,"US Open, NY, U.S.A.",27.08.1975,GS,Outdoor: Clay,Draw: 128,,,$,R16,Rod Laver (AUS),N/A,"W 6-4, 2-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=1975&r=4&p=B058,US Open,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Rod Laver,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1975,"US Open, NY, U.S.A.",27.08.1975,GS,Outdoor: Clay,Draw: 128,,,$,Q,Eddie Dibbs (USA),N/A,"W 7-6, 4-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=1975&r=5&p=B058,US Open,Q,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Eddie Dibbs,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"US Open, NY, U.S.A.",27.08.1975,GS,Outdoor: Clay,Draw: 128,,,$,S,Jimmy Connors (USA),N/A,"L 5-7, 5-7, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=1975&r=6&p=B058,US Open,S,0,Jimmy Connors,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Boston, Massachusetts",26.08.1975,GP,Outdoor: Clay,Draw: 64,,,$,R64,Hans-Jurgen Pohmann (GER),N/A,"W 6-2, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1975&r=2&p=B058,Boston,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Hans-Jurgen Pohmann,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Boston, Massachusetts",26.08.1975,GP,Outdoor: Clay,Draw: 64,,,$,R32,Eddie Dibbs (USA),N/A,"W 6-1, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1975&r=3&p=B058,Boston,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Eddie Dibbs,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Boston, Massachusetts",26.08.1975,GP,Outdoor: Clay,Draw: 64,,,$,R16,Dick Stockton (USA),N/A,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1975&r=4&p=B058,Boston,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Dick Stockton,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Boston, Massachusetts",26.08.1975,GP,Outdoor: Clay,Draw: 64,,,$,Q,Raul Ramirez (MEX),N/A,"W 4-6, 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1975&r=5&p=B058,Boston,Q,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Raul Ramirez,Mexico,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Boston, Massachusetts",26.08.1975,GP,Outdoor: Clay,Draw: 64,,,$,S,John Alexander (AUS),N/A,"W 6-3, 6-7, 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1975&r=6&p=B058,Boston,S,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,John Alexander,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Boston, Massachusetts",26.08.1975,GP,Outdoor: Clay,Draw: 64,,,$,W,Guillermo Vilas (ARG),N/A,"W 6-3, 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1975&r=7&p=B058,Boston,F,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Vilas,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Montreal / Toronto, Montreal, Canada",11.08.1975,GP,Outdoor: Hard,Draw: 64,,,$,R64,David Brown (CAN),N/A,"W 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1975&r=2&p=B058,Montreal / Toronto,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,David Brown,Canada,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Montreal / Toronto, Montreal, Canada",11.08.1975,GP,Outdoor: Hard,Draw: 64,,,$,R32,Ricardo Cano (ARG),N/A,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1975&r=3&p=B058,Montreal / Toronto,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Cano,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Montreal / Toronto, Montreal, Canada",11.08.1975,GP,Outdoor: Hard,Draw: 64,,,$,R16,Hans-Joachim Ploetz (GER),N/A,"L 4-6, 6-2, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1975&r=4&p=B058,Montreal / Toronto,R16,0,Hans-Joachim Ploetz,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Hans-Joachim Ploetz,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Bastad, Sweden",07.07.1975,GP,Outdoor: Clay,Draw: 32,,,$,R32,Raymond Moore (RSA),N/A,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1975&r=3&p=B058,Bastad,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Raymond Moore,South Africa,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Bastad, Sweden",07.07.1975,GP,Outdoor: Clay,Draw: 32,,,$,R16,Rolf Thung (NED),N/A,"W 6-3, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1975&r=4&p=B058,Bastad,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Rolf Thung,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Bastad, Sweden",07.07.1975,GP,Outdoor: Clay,Draw: 32,,,$,Q,Thomaz Koch (BRA),N/A,"L 2-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1975&r=5&p=B058,Bastad,Q,0,Thomaz Koch,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Thomaz Koch,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Wimbledon, England",23.06.1975,GS,Outdoor: Grass,Draw: 128,,,$,R128,Jorge Andrew (VEN),N/A,"W 6-2, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1975&r=1&p=B058,Wimbledon,R128,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Andrew,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Wimbledon, England",23.06.1975,GS,Outdoor: Grass,Draw: 128,,,$,R64,Milan Holecek (CZE),N/A,"W 3-6, 6-3, 6-4, 9-8",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1975&r=2&p=B058,Wimbledon,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Milan Holecek,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Wimbledon, England",23.06.1975,GS,Outdoor: Grass,Draw: 128,,,$,R32,Jaime Fillol Sr. (CHI),N/A,"W 0-6, 6-4, 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1975&r=3&p=B058,Wimbledon,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jaime Fillol Sr.,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Wimbledon, England",23.06.1975,GS,Outdoor: Grass,Draw: 128,,,$,R16,Marty Riessen (USA),N/A,"W 6-2, 8-6, 4-6, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1975&r=4&p=B058,Wimbledon,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Marty Riessen,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Wimbledon, England",23.06.1975,GS,Outdoor: Grass,Draw: 128,,,$,Q,Arthur Ashe (USA),N/A,"L 6-2, 4-6, 6-8, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1975&r=5&p=B058,Wimbledon,Q,0,Arthur Ashe,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Ashe,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Roland Garros, France",04.06.1975,GS,Outdoor: Clay,Draw: 128,,4,$,R128,Norman Holmes (USA),129,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1975&r=1&p=B058,Roland Garros,R128,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Norman Holmes,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Roland Garros, France",04.06.1975,GS,Outdoor: Clay,Draw: 128,,4,$,R64,Peter Szoke (HUN),159,"W 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1975&r=2&p=B058,Roland Garros,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Peter Szoke,Hungary,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Roland Garros, France",04.06.1975,GS,Outdoor: Clay,Draw: 128,,4,$,R32,Jiri Hrebec (CZE),54,"W 6-1, 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1975&r=3&p=B058,Roland Garros,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Jiri Hrebec,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Roland Garros, France",04.06.1975,GS,Outdoor: Clay,Draw: 128,,4,$,R16,Stan Smith (USA),12,"W 6-2, 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1975&r=4&p=B058,Roland Garros,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Stan Smith,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Roland Garros, France",04.06.1975,GS,Outdoor: Clay,Draw: 128,,4,$,Q,Harold Solomon (USA),15,"W 6-1, 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1975&r=5&p=B058,Roland Garros,Q,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Harold Solomon,United States,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Roland Garros, France",04.06.1975,GS,Outdoor: Clay,Draw: 128,,4,$,S,Adriano Panatta (ITA),53,"W 6-4, 1-6, 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1975&r=6&p=B058,Roland Garros,S,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Adriano Panatta,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Roland Garros, France",04.06.1975,GS,Outdoor: Clay,Draw: 128,,4,$,W,Guillermo Vilas (ARG),3,"W 6-2, 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1975&r=7&p=B058,Roland Garros,F,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Vilas,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Rome, Italy",25.05.1975,GP,Outdoor: Clay,Draw: 64,,,$,R64,Belus Prajoux (CHI),N/A,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1975&r=2&p=B058,Rome,R64,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Belus Prajoux,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Rome, Italy",25.05.1975,GP,Outdoor: Clay,Draw: 64,,,$,R32,Victor Pecci Sr. (PAR),N/A,"W 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1975&r=3&p=B058,Rome,R32,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Victor Pecci Sr.,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Rome, Italy",25.05.1975,GP,Outdoor: Clay,Draw: 64,,,$,R16,Paolo Bertolucci (ITA),N/A,"W 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1975&r=4&p=B058,Rome,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Paolo Bertolucci,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Rome, Italy",25.05.1975,GP,Outdoor: Clay,Draw: 64,,,$,Q,Raul Ramirez (MEX),N/A,"L 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1975&r=5&p=B058,Rome,Q,0,Raul Ramirez,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Raul Ramirez,Mexico,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Dallas WCT, TX, U.S.A.",07.05.1975,GP,Indoor: Carpet,Draw: 8,,,$,R16,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=610&y=1975&r=4&p=B058,Dallas WCT,R16,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1975,"Dallas WCT, TX, U.S.A.",07.05.1975,GP,Indoor: Carpet,Draw: 8,,,$,Q,Raul Ramirez (MEX),N/A,"W 7-6(5), 7-6(5), 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=610&y=1975&r=5&p=B058,Dallas WCT,Q,0,Bjorn Borg,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Raul Ramirez,Mexico,,,,,,,,,,,,,,,,,,,,,,,,
