year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1972,"Dusseldorf, Germany",25.07.1972,GP,Outdoor: Clay,Draw: 16,,,$,S,Szabolcz Baranyi (HUN),N/A,"W 6-1, 9-8, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=661&y=1972&r=6&p=N008,Dusseldorf,S,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Szabolcz Baranyi,Hungary,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Dusseldorf, Germany",25.07.1972,GP,Outdoor: Clay,Draw: 16,,,$,W,Jurgen Fassbender (GER),N/A,"W 6-0, 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=661&y=1972&r=7&p=N008,Dusseldorf,F,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jurgen Fassbender,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bastad, Sweden",16.07.1972,GP,Outdoor: Clay,Draw: 32,,,$,R32,Jan Zabrodsky (SWE),N/A,"W 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1972&r=3&p=N008,Bastad,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jan Zabrodsky,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bastad, Sweden",16.07.1972,GP,Outdoor: Clay,Draw: 32,,,$,R16,Geoff Masters (AUS),N/A,"W 6-1, 6-7, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1972&r=4&p=N008,Bastad,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Geoff Masters,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bastad, Sweden",16.07.1972,GP,Outdoor: Clay,Draw: 32,,,$,Q,Bjorn Borg (SWE),N/A,"W 6-2, 7-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1972&r=5&p=N008,Bastad,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bastad, Sweden",16.07.1972,GP,Outdoor: Clay,Draw: 32,,,$,S,Juan Gisbert Sr (ESP),N/A,"W 6-2, 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1972&r=6&p=N008,Bastad,S,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Juan Gisbert Sr,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bastad, Sweden",16.07.1972,GP,Outdoor: Clay,Draw: 32,,,$,F,Manuel Orantes (ESP),N/A,"L 4-6, 3-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1972&r=7&p=N008,Bastad,F,0,Manuel Orantes,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Orantes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Wimbledon, England",26.06.1972,GS,Outdoor: Grass,Draw: 128,,,$,R128,John Bartlett (AUS),N/A,"W 6-4, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1972&r=1&p=N008,Wimbledon,R128,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,John Bartlett,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Wimbledon, England",26.06.1972,GS,Outdoor: Grass,Draw: 128,,,$,R64,Clark Graebner (USA),N/A,"W 6-3, 4-6, 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1972&r=2&p=N008,Wimbledon,R64,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Clark Graebner,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Wimbledon, England",26.06.1972,GS,Outdoor: Grass,Draw: 128,,,$,R32,Jurgen Fassbender (GER),N/A,"W 9-8, 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1972&r=3&p=N008,Wimbledon,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jurgen Fassbender,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Wimbledon, England",26.06.1972,GS,Outdoor: Grass,Draw: 128,,,$,R16,Tom Gorman (USA),N/A,"W 6-3, 3-6, 8-6, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1972&r=4&p=N008,Wimbledon,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Tom Gorman,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Wimbledon, England",26.06.1972,GS,Outdoor: Grass,Draw: 128,,,$,Q,Jimmy Connors (USA),N/A,"W 6-4, 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1972&r=5&p=N008,Wimbledon,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Wimbledon, England",26.06.1972,GS,Outdoor: Grass,Draw: 128,,,$,S,Manuel Orantes (ESP),N/A,"W 6-3, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1972&r=6&p=N008,Wimbledon,S,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Orantes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Wimbledon, England",26.06.1972,GS,Outdoor: Grass,Draw: 128,,,$,F,Stan Smith (USA),N/A,"L 6-4, 3-6, 3-6, 6-4, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1972&r=7&p=N008,Wimbledon,F,0,Stan Smith,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Stan Smith,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Eastbourne, England",23.06.1972,GP,Outdoor: Grass,Draw: 32,,,$,R32,John Clifton (GBR),N/A,"W 6-1, 5-7, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2049&y=1972&r=3&p=N008,Eastbourne,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,John Clifton,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Eastbourne, England",23.06.1972,GP,Outdoor: Grass,Draw: 32,,,$,R16,Torben Ulrich (DEN),N/A,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2049&y=1972&r=4&p=N008,Eastbourne,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Torben Ulrich,Denmark,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Eastbourne, England",23.06.1972,GP,Outdoor: Grass,Draw: 32,,,$,Q,Juan Gisbert Sr (ESP),N/A,"W 3-6, 8-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2049&y=1972&r=5&p=N008,Eastbourne,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Juan Gisbert Sr,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Eastbourne, England",23.06.1972,GP,Outdoor: Grass,Draw: 32,,,$,S,Andres Gimeno (ESP),N/A,"L 8-9, 2-5 RET",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2049&y=1972&r=6&p=N008,Eastbourne,S,0,Andres Gimeno,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Andres Gimeno,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hamburg, Germany",05.06.1972,GP,Outdoor: Clay,Draw: 32,,,$,R32,Istvan Gulyas (HUN),N/A,"W 6-3, 2-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1972&r=3&p=N008,Hamburg,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Istvan Gulyas,Hungary,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hamburg, Germany",05.06.1972,GP,Outdoor: Clay,Draw: 32,,,$,R16,Hans Engert (GER),N/A,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1972&r=4&p=N008,Hamburg,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Hans Engert,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hamburg, Germany",05.06.1972,GP,Outdoor: Clay,Draw: 32,,,$,Q,Ian Hewitt (GBR),N/A,"L 2-6, 6-3, 4-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1972&r=5&p=N008,Hamburg,Q,0,Ian Hewitt,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Ian Hewitt,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Roland Garros, France",22.05.1972,GS,Outdoor: Clay,Draw: 64,,,$,R64,Adriano Panatta (ITA),N/A,"L 6-1, 7-9, 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1972&r=2&p=N008,Roland Garros,R64,0,Adriano Panatta,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Adriano Panatta,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bournemouth, England",13.05.1972,GP,Outdoor: Clay,Draw: 32,,,$,R32,Patrice Dominguez (FRA),N/A,"W 6-0, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=347&y=1972&r=3&p=N008,Bournemouth,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Patrice Dominguez,France,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bournemouth, England",13.05.1972,GP,Outdoor: Clay,Draw: 32,,,$,R16,Jaime Pinto-Bravo (CHI),N/A,"W 3-6, 6-3, 6-2, 8-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=347&y=1972&r=4&p=N008,Bournemouth,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jaime Pinto-Bravo,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bournemouth, England",13.05.1972,GP,Outdoor: Clay,Draw: 32,,,$,Q,Ion Tiriac (ROU),N/A,"W 4-6, 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=347&y=1972&r=5&p=N008,Bournemouth,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Ion Tiriac,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Bournemouth, England",13.05.1972,GP,Outdoor: Clay,Draw: 32,,,$,S,Bob Hewitt (RSA),N/A,"L 4-6, 8-9",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=347&y=1972&r=6&p=N008,Bournemouth,S,0,Bob Hewitt,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Bob Hewitt,South Africa,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Rome, Italy",24.04.1972,GP,Outdoor: Clay,Draw: 64,,,$,R64,Nicholas Kalogeropoulos (GRE),N/A,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1972&r=2&p=N008,Rome,R64,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Nicholas Kalogeropoulos,Greece,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Rome, Italy",24.04.1972,GP,Outdoor: Clay,Draw: 64,,,$,R32,Eugenio Castigliano (ITA),N/A,"W 6-2, 3-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1972&r=3&p=N008,Rome,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Eugenio Castigliano,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Rome, Italy",24.04.1972,GP,Outdoor: Clay,Draw: 64,,,$,R16,Corrado Barazzutti (ITA),N/A,"W 6-2, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1972&r=4&p=N008,Rome,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Corrado Barazzutti,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Rome, Italy",24.04.1972,GP,Outdoor: Clay,Draw: 64,,,$,Q,Andrew Pattison (USA),N/A,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1972&r=5&p=N008,Rome,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Pattison,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Rome, Italy",24.04.1972,GP,Outdoor: Clay,Draw: 64,,,$,S,Jan Kodes (CZE),N/A,"L 4-6, 6-1, 3-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1972&r=6&p=N008,Rome,S,0,Jan Kodes,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jan Kodes,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Nice, France",23.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,R32,Peter Szoke (HUN),N/A,"W 4-6, 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=305&y=1972&r=3&p=N008,Nice,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Peter Szoke,Hungary,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Nice, France",23.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,R16,Ove Nils Bengtson (SWE),N/A,"W 6-1, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=305&y=1972&r=4&p=N008,Nice,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Ove Nils Bengtson,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Nice, France",23.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,Q,Gerald Battrick (GBR),N/A,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=305&y=1972&r=5&p=N008,Nice,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Gerald Battrick,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Nice, France",23.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,S,Boro Jovanovic (YUG),N/A,"W 6-2, 6-0, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=305&y=1972&r=6&p=N008,Nice,S,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Boro Jovanovic,Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Nice, France",23.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,W,Jan Kodes (CZE),N/A,"W 6-0, 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=305&y=1972&r=7&p=N008,Nice,F,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jan Kodes,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Madrid, Spain",16.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,R32,Torben Ulrich (DEN),N/A,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2026&y=1972&r=3&p=N008,Madrid,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Torben Ulrich,Denmark,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Madrid, Spain",16.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,R16,Onny Parun (NZL),N/A,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2026&y=1972&r=4&p=N008,Madrid,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Onny Parun,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Madrid, Spain",16.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,Q,Szabolcz Baranyi (HUN),N/A,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2026&y=1972&r=5&p=N008,Madrid,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Szabolcz Baranyi,Hungary,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Madrid, Spain",16.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,S,Jan Kodes (CZE),N/A,"W 3-6, 6-7, 7-6, 7-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2026&y=1972&r=6&p=N008,Madrid,S,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jan Kodes,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Madrid, Spain",16.04.1972,GP,Outdoor: Clay,Draw: 32,,,$,W,Frantisek Pala (CZE),N/A,"W 6-0, 6-0, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2026&y=1972&r=7&p=N008,Madrid,F,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Frantisek Pala,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Monte Carlo, Monaco",27.03.1972,GP,Outdoor: Clay,Draw: 32,,,$,R32,Nicola Spear (SRB),N/A,"W 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1972&r=3&p=N008,Monte Carlo,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Nicola Spear,Serbia,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Monte Carlo, Monaco",27.03.1972,GP,Outdoor: Clay,Draw: 32,,,$,R16,Hans Kary (AUT),N/A,"W 6-3, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1972&r=4&p=N008,Monte Carlo,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Hans Kary,Austria,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Monte Carlo, Monaco",27.03.1972,GP,Outdoor: Clay,Draw: 32,,,$,Q,Peter Szoke (HUN),N/A,"W 6-3, 6-1, 4-6, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1972&r=5&p=N008,Monte Carlo,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Peter Szoke,Hungary,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Monte Carlo, Monaco",27.03.1972,GP,Outdoor: Clay,Draw: 32,,,$,S,Jiri Hrebec (CZE),N/A,"W 6-3, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1972&r=6&p=N008,Monte Carlo,S,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jiri Hrebec,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Monte Carlo, Monaco",27.03.1972,GP,Outdoor: Clay,Draw: 32,,,$,W,Frantisek Pala (CZE),N/A,"W 6-1, 6-0, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1972&r=7&p=N008,Monte Carlo,F,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Frantisek Pala,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Washington, DC, U.S.A.",12.03.1972,GP,Indoor: Carpet,Draw: 32,,,$,R32,Patricio Cornejo (CHI),N/A,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=710&y=1972&r=3&p=N008,Washington,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Patricio Cornejo,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Washington, DC, U.S.A.",12.03.1972,GP,Indoor: Carpet,Draw: 32,,,$,R16,Jaime Fillol Sr. (CHI),N/A,"W 7-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=710&y=1972&r=4&p=N008,Washington,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jaime Fillol Sr.,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Washington, DC, U.S.A.",12.03.1972,GP,Indoor: Carpet,Draw: 32,,,$,Q,Manuel Orantes (ESP),N/A,"L 7-6, 6-7, 0-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=710&y=1972&r=5&p=N008,Washington,Q,0,Manuel Orantes,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Orantes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hampton, VA, U.S.A.",05.03.1972,GP,Indoor: Hard,Draw: 32,,,$,R32,Jim Osborne (USA),N/A,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=657&y=1972&r=3&p=N008,Hampton,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jim Osborne,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hampton, VA, U.S.A.",05.03.1972,GP,Indoor: Hard,Draw: 32,,,$,R16,Tom Edlefsen (USA),N/A,"W 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=657&y=1972&r=4&p=N008,Hampton,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Tom Edlefsen,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hampton, VA, U.S.A.",05.03.1972,GP,Indoor: Hard,Draw: 32,,,$,Q,Ian Crookenden (NZL),N/A,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=657&y=1972&r=5&p=N008,Hampton,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Ian Crookenden,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hampton, VA, U.S.A.",05.03.1972,GP,Indoor: Hard,Draw: 32,,,$,S,Cliff Richey (USA),N/A,"W 3-6, 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=657&y=1972&r=6&p=N008,Hampton,S,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Cliff Richey,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Hampton, VA, U.S.A.",05.03.1972,GP,Indoor: Hard,Draw: 32,,,$,F,Stan Smith (USA),N/A,"L 3-6, 2-6, 7-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=657&y=1972&r=7&p=N008,Hampton,F,0,Stan Smith,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Stan Smith,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"New York, NY, U.S.A.",28.02.1972,GP,Indoor: ,Draw: 64,,,$,R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2058&y=1972&r=2&p=N008,New York,R64,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1972,"New York, NY, U.S.A.",28.02.1972,GP,Indoor: ,Draw: 64,,,$,R32,Paul Gerken (USA),N/A,"W 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2058&y=1972&r=3&p=N008,New York,R32,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Paul Gerken,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"New York, NY, U.S.A.",28.02.1972,GP,Indoor: ,Draw: 64,,,$,R16,Brian Gottfried (USA),N/A,"W 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2058&y=1972&r=4&p=N008,New York,R16,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Brian Gottfried,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"New York, NY, U.S.A.",28.02.1972,GP,Indoor: ,Draw: 64,,,$,Q,Jimmy Connors (USA),N/A,"W 6-4, 2-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2058&y=1972&r=5&p=N008,New York,Q,0,Ilie Nastase,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"New York, NY, U.S.A.",28.02.1972,GP,Indoor: ,Draw: 64,,,$,S,Juan Gisbert Sr (ESP),N/A,"L 4-6, 6-1, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2058&y=1972&r=6&p=N008,New York,S,0,Juan Gisbert Sr,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,,Juan Gisbert Sr,Spain,,,,,,,,,,,,,,,,,,,,,,,,
