1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,7,Richard Pancho Gonzales,g077,richard-pancho-gonzales,August Ganzenmuller,gg66,august-ganzenmuller,,,63 62 63,3,0,18,8,0,0,1948-560-g077-gg66,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,8,Arthur Larsen,le60,arthur-larsen,Oswald William Thoma Sidwell,st34,oswald-william-thoma-sidwell,,,46 62 86 64,3,1,24,18,0,0,1948-560-le60-st34,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,9,Harry Likas,le81,harry-likas,Alastair Martin,mq61,alastair-martin,,,62 64 64,3,0,18,10,0,0,1948-560-le81-mq61,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,10,Gardnar Mulloy,m273,gardnar-mulloy,Sidney Jr.  Wood ,w796,sidney-jr--wood,,,86 64 108,3,0,24,18,0,0,1948-560-m273-w796,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,11,Frank Parker,p154,frank-parker,John Lohstoeter,lf03,john-lohstoeter,,,60 61 60,3,0,18,1,0,0,1948-560-p154-lf03,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,12,Adrian Quist,q964,adrian-quist,Straight Clark,ci34,straight-clark,,,75 86 63,3,0,21,14,0,0,1948-560-q964-ci34,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,13,Frank Sedgman,s248,frank-sedgman,Andrew Paton,pi43,andrew-paton,,,62 1311 62,2,0,12,4,0,0,1948-560-s248-pi43,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,14,E. Victor Seixas,s240,e-victor-seixas,William Vogt,v913,william-vogt,,,63 68 63 57 97,3,2,32,28,0,0,1948-560-s240-v913,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,15,Eric William Sturgess,s261,eric-william-sturgess,Dick Savitt,ss90,dick-savitt,,,63 64 62,3,0,18,9,0,0,1948-560-s261-ss90,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 32,5,16,Bill Talbert,td72,bill-talbert,Eugene G.J.W. Garrett,gg48,eugene-gjw-garrett,,,63 62 64,3,0,18,9,0,0,1948-560-td72-gg48,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,1,Felicisimo Ampon,ad58,felicisimo-ampon,Geoff Brown,b309,geoff-brown,,,61 64 36 75,3,1,22,16,0,0,1948-560-ad58-b309,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,2,Tom Brown,b234,tom-brown,Colin Long,le95,colin-long,,,62 63 64,3,0,18,9,0,0,1948-560-b234-le95,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,3,Clarence Carter,ci50,clarence-carter,Henri Rochon,re31,henri-rochon,,,63 75 60,3,0,19,8,0,0,1948-560-ci50-re31,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,4,Straight Clark,ci34,straight-clark,Grant Golden,g185,grant-golden,,,26 97 61 64,3,1,23,18,0,0,1948-560-ci34-g185,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,5,Earl Cochell,cj00,earl-cochell,Fred Kovaleski,k168,fred-kovaleski,,,46 86 46 64 63,3,2,28,25,0,0,1948-560-cj00-k168,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,6,Jaroslav Drobny,d531,jaroslav-drobny,Tut Bartzen,bn94,tut-bartzen,,,63 62 64,3,0,18,9,0,0,1948-560-d531-bn94,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,7,Robert Falkenburg,f995,robert-falkenburg,George Richards,re69,george-richards,,,64 16 63 63,3,1,19,16,0,0,1948-560-f995-re69,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,8,Herbie Flam,f962,herbie-flam,Francisco Galvan,g643,francisco-galvan,,,63 62 63,3,0,18,8,0,0,1948-560-f962-g643,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,9,August Ganzenmuller,gg66,august-ganzenmuller,Wally Bostick,bo90,wally-bostick,,,68 63 46 86 86,3,2,32,29,0,0,1948-560-gg66-bo90,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,10,Eugene G.J.W. Garrett,gg48,eugene-gjw-garrett,Vladimir Cernik,ci91,vladimir-cernik,,,64 63 46 62,3,1,22,15,0,0,1948-560-gg48-ci91,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,11,Richard Pancho Gonzales,g077,richard-pancho-gonzales,Ladislav Hecht,hc94,ladislav-hecht,,,86 63 61,3,0,20,10,0,0,1948-560-g077-hc94,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,12,Arthur Larsen,le60,arthur-larsen,Tom Molloy,mr14,tom-molloy,,,75 26 36 64 75,3,2,25,26,0,0,1948-560-le60-mr14,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,13,Harry Likas,le81,harry-likas,Robert Abdesselam,ad60,robert-abdesselam,,,63 62 75,3,0,19,10,0,0,1948-560-le81-ad60,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,14,John Lohstoeter,lf03,john-lohstoeter,Gustavo Palafox,p147,gustavo-palafox,,,(W/O),0,0,0,0,0,0,1948-560-lf03-p147,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,15,Alastair Martin,mq61,alastair-martin,Phillip Hanna,hd13,phillip-hanna,,,60 64 64,3,0,18,8,0,0,1948-560-mq61-hd13,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,16,Enrique Morea,mp49,enrique-morea,Leonard Steiner,st32,leonard-steiner,,,63 97 60,3,0,21,10,0,0,1948-560-mp49-st32,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,17,Gardnar Mulloy,m273,gardnar-mulloy,Paul Massey,mr19,paul-massey,,,62 62 63,3,0,18,7,0,0,1948-560-m273-mr19,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,18,Frank Parker,p154,frank-parker,Gilbert Bogley,bo70,gilbert-bogley,,,62 61 60,3,0,18,3,0,0,1948-560-p154-bo70,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,19,Andrew Paton,pi43,andrew-paton,James Bicknell,bo89,james-bicknell,,,64 57 36 63 62,3,2,26,22,0,0,1948-560-pi43-bo89,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,20,Budge Patty,pi25,budge-patty,Arnold Saul,st62,arnold-saul,,,63 64 63,3,0,18,10,0,0,1948-560-pi25-st62,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,21,Adrian Quist,q964,adrian-quist,Frank Shields,st33,frank-shields,,,62 61 26 64,3,1,20,13,0,0,1948-560-q964-st33,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,22,Dick Savitt,ss90,dick-savitt,Harry Hopman,hd04,harry-hopman,,,64 60 62,3,0,18,6,0,0,1948-560-ss90-hd04,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,23,Frank Sedgman,s248,frank-sedgman,Raymond Morris,mr13,raymond-morris,,,64 62 62,3,0,18,8,0,0,1948-560-s248-mr13,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,24,E. Victor Seixas,s240,e-victor-seixas,Sam Match,mb85,sam-match,,,63 60 64,3,0,18,7,0,0,1948-560-s240-mb85,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,25,Gilbert Shea,ss87,gilbert-shea,Sydney Schwartz,ss65,sydney-schwartz,,,64 57 75 63,3,1,24,19,0,0,1948-560-ss87-ss65,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,26,Oswald William Thoma Sidwell,st34,oswald-william-thoma-sidwell,Sverre Lie,le88,sverre-lie,,,60 63 63,3,0,18,6,0,0,1948-560-st34-le88,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,27,Eric William Sturgess,s261,eric-william-sturgess,Bruce Thomas,td91,bruce-thomas,,,60 64 62,3,0,18,6,0,0,1948-560-s261-td91,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,28,Bill Talbert,td72,bill-talbert,Ricardo Balbiers,bo55,ricardo-balbiers,,,75 62 63,3,0,19,10,0,0,1948-560-td72-bo55,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,29,Tony Trabert,t094,tony-trabert,Chauncey Steele,st13,chauncey-steele,,,63 57 46 63 64,3,2,27,23,0,0,1948-560-t094-st13,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,30,William Vogt,v913,william-vogt,Oliver Roddey,re70,oliver-roddey,,,97 36 63 64,3,1,24,20,0,0,1948-560-v913-re70,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,31,Juan Weiss,w824,juan-weiss,Macdonald Mathey,mr18,macdonald-mathey,,,36 46 62 61 64,3,2,25,19,0,0,1948-560-w824-mr18,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 64,6,32,Sidney Jr.  Wood ,w796,sidney-jr--wood,Charles Masterson,mq36,charles-masterson,,,75 16 63 97,3,1,23,21,0,0,1948-560-w796-mq36,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,1,Ricardo Balbiers,bo55,ricardo-balbiers,Dever Hobbs,hc57,dever-hobbs,,,62 62 36 62,3,1,21,12,0,0,1948-560-bo55-hc57,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,2,Tut Bartzen,bn94,tut-bartzen,Irvin Dorfman,dd28,irvin-dorfman,,,60 62 64,3,0,18,6,0,0,1948-560-bn94-dd28,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,3,Tom Brown,b234,tom-brown,James Brink,bo77,james-brink,,,63 68 63 62,3,1,24,16,0,0,1948-560-b234-bo77,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,4,Clarence Carter,ci50,clarence-carter,Alexander Carver,ci86,alexander-carver,,,61 63 64,3,0,18,8,0,0,1948-560-ci50-ci86,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,5,Vladimir Cernik,ci91,vladimir-cernik,Thomas Boys,bo02,thomas-boys,,,62 62 64,3,0,18,8,0,0,1948-560-ci91-bo02,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,6,Earl Cochell,cj00,earl-cochell,Eddie Moylan,mq56,eddie-moylan,,,64 63 46 62,3,1,22,15,0,0,1948-560-cj00-mq56,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,7,Jaroslav Drobny,d531,jaroslav-drobny,Tony Vincent,v366,tony-vincent,,,61 61 60,3,0,18,2,0,0,1948-560-d531-v366,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,8,Eugene G.J.W. Garrett,gg48,eugene-gjw-garrett,Williams Tully,td53,williams-tully,,,63 75 62,3,0,19,10,0,0,1948-560-gg48-td53,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,9,Harry Hopman,hd04,harry-hopman,Brendan Macken,mq79,brendan-macken,,,62 64 36 63,3,1,21,15,0,0,1948-560-hd04-mq79,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,10,Fred Kovaleski,k168,fred-kovaleski,Richard Mouledous,mr17,richard-mouledous,,,63 61 63,3,0,18,7,0,0,1948-560-k168-mr17,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,11,Colin Long,le95,colin-long,Diehl Mateer,mq95,diehl-mateer,,,63 86 64,3,0,20,13,0,0,1948-560-le95-mq95,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,12,Sam Match,mb85,sam-match,Vinicius Rurac,re75,vinicius-rurac,,,60 60 63,3,0,18,3,0,0,1948-560-mb85-re75,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,13,Budge Patty,pi25,budge-patty,Tony Mottram,mq59,tony-mottram,,,64 68 61 63,3,1,24,16,0,0,1948-560-pi25-mq59,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,14,Henri Rochon,re31,henri-rochon,Charles Mattmann,mr15,charles-mattmann,,,63 86 63,3,0,20,12,0,0,1948-560-re31-mr15,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,15,Oliver Roddey,re70,oliver-roddey,John Lynch,lf04,john-lynch,,,62 61 61,3,0,18,4,0,0,1948-560-re70-lf04,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,16,Arnold Saul,st62,arnold-saul,Harold Burrows,bo40,harold-burrows,,,86 86 63,3,0,22,15,0,0,1948-560-st62-bo40,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,17,Dick Savitt,ss90,dick-savitt,Jack Geller,gg24,jack-geller,,,61 63 63,3,0,18,7,0,0,1948-560-ss90-gg24,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,18,Sydney Schwartz,ss65,sydney-schwartz,Isadore Bellis,bo91,isadore-bellis,,,60 06 64 57 62,3,2,23,19,0,0,1948-560-ss65-bo91,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,19,E. Victor Seixas,s240,e-victor-seixas,Edward McGrath,mr16,edward-mcgrath,,,62 63 61,3,0,18,6,0,0,1948-560-s240-mr16,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,20,Gilbert Shea,ss87,gilbert-shea,Harry Hoffman,hc43,harry-hoffman,,,36 1416 63 63 61,3,1,21,13,0,0,1948-560-ss87-hc43,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,21,Chauncey Steele,st13,chauncey-steele,Gilbert Hall,hd37,gilbert-hall,,,64 62 46 64,3,1,22,16,0,0,1948-560-st13-hd37,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,22,Eric William Sturgess,s261,eric-william-sturgess,Clark Taylor,td87,clark-taylor,,,60 61 62,3,0,18,3,0,0,1948-560-s261-td87,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,23,Bill Talbert,td72,bill-talbert,Barnard Welsh,w818,barnard-welsh,,,62 61 46 61,3,1,22,10,0,0,1948-560-td72-w818,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,24,Bruce Thomas,td91,bruce-thomas,Clyde Hippenstiel,hd28,clyde-hippenstiel,,,63 36 64 63,3,1,21,16,0,0,1948-560-td91-hd28,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,25,Tony Trabert,t094,tony-trabert,Robert Kerdasha,kf80,robert-kerdasha,,,61 64 86,3,0,20,11,0,0,1948-560-t094-kf80,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,26,William Vogt,v913,william-vogt,Herbert Behrens,bo78,herbert-behrens,,,64 86 64,3,0,20,14,0,0,1948-560-v913-bo78,
1948-560,4,us-open,/en/scores/archive/us-open/560/1948/results,Round of 128,7,27,Juan Weiss,w824,juan-weiss,Alexander Hetzek,hd23,alexander-hetzek,,,62 63 46 63,3,1,22,14,0,0,1948-560-w824-hd23,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Finals,1,1,Frank Sedgman,s248,frank-sedgman,John Bromwich,bo44,john-bromwich,4,1,63 62 62,3,0,18,7,0,0,1949-580-s248-bo44,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Semi-Finals,2,1,John Bromwich,bo44,john-bromwich,Geoff Brown,b309,geoff-brown,1,3,16 63 63 63,3,1,19,15,0,0,1949-580-bo44-b309,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Semi-Finals,2,2,Frank Sedgman,s248,frank-sedgman,Oswald William Thoma Sidwell,st34,oswald-william-thoma-sidwell,4,2,63 63 62,3,0,18,8,0,0,1949-580-s248-st34,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Quarter-Finals,3,1,John Bromwich,bo44,john-bromwich,Colin Long,le95,colin-long,1,6,64 64 16 62,3,1,19,16,0,0,1949-580-bo44-le95,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Quarter-Finals,3,2,Oswald William Thoma Sidwell,st34,oswald-william-thoma-sidwell,Jack Crawford,ci73,jack-crawford,2,8,63 61 46 64,3,1,22,14,0,0,1949-580-st34-ci73,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Quarter-Finals,3,3,Geoff Brown,b309,geoff-brown,George Worthington,w793,george-worthington,3,7,61 63 46 61,3,1,22,11,0,0,1949-580-b309-w793,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Quarter-Finals,3,4,Frank Sedgman,s248,frank-sedgman,Adrian Quist,q964,adrian-quist,4,5,62 46 64 64,3,1,22,16,0,0,1949-580-s248-q964,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,1,John Bromwich,bo44,john-bromwich,Harry Hopman,hd04,harry-hopman,1,,63 61 64,3,0,18,8,0,0,1949-580-bo44-hd04,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,2,Oswald William Thoma Sidwell,st34,oswald-william-thoma-sidwell,Max Bonner,bo83,max-bonner,2,,62 46 61 63,3,1,22,12,0,0,1949-580-st34-bo83,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,3,Geoff Brown,b309,geoff-brown,Ken McGregor,mq65,ken-mcgregor,3,,61 62 62,3,0,18,5,0,0,1949-580-b309-mq65,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,4,Frank Sedgman,s248,frank-sedgman,Don Candy,c182,don-candy,4,,62 64 61,3,0,18,7,0,0,1949-580-s248-c182,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,5,Adrian Quist,q964,adrian-quist,Clive Wilderspin,w751,clive-wilderspin,5,,75 64 60,3,0,19,9,0,0,1949-580-q964-w751,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,6,Colin Long,le95,colin-long,Max Newcombe,n815,max-newcombe,6,,60 60 62,3,0,18,2,0,0,1949-580-le95-n815,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,7,George Worthington,w793,george-worthington,Mervyn Rose,r163,mervyn-rose,7,,64 63 46 68 62,3,2,28,23,0,0,1949-580-w793-r163,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 16,4,8,Jack Crawford,ci73,jack-crawford,Tom Warhurst,w800,tom-warhurst,8,,86 57 57 1210 63,2,2,24,23,0,0,1949-580-ci73-w800,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,1,John Bromwich,bo44,john-bromwich,Gordon Schwartz,st91,gordon-schwartz,1,,60 60 60,3,0,18,0,0,0,1949-580-bo44-st91,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,2,Oswald William Thoma Sidwell,st34,oswald-william-thoma-sidwell,Donald Tregonning,td73,donald-tregonning,2,,62 61 61,3,0,18,4,0,0,1949-580-st34-td73,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,3,Geoff Brown,b309,geoff-brown,Harold Skennar,st63,harold-skennar,3,,63 63 75,3,0,19,11,0,0,1949-580-b309-st63,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,4,Frank Sedgman,s248,frank-sedgman,Ian Ayre,ad80,ian-ayre,4,,60 63 97,3,0,21,10,0,0,1949-580-s248-ad80,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,5,Adrian Quist,q964,adrian-quist,Bob Howe,h130,bob-howe,5,,63 62 61,3,0,18,6,0,0,1949-580-q964-h130,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,6,Colin Long,le95,colin-long,David Rowe,re33,david-rowe,6,,57 61 62 61,3,1,23,11,0,0,1949-580-le95-re33,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,7,George Worthington,w793,george-worthington,John Hann,hc84,john-hann,7,,61 64 64,3,0,18,9,0,0,1949-580-w793-hc84,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,8,Jack Crawford,ci73,jack-crawford,Ross Lock,lf20,ross-lock,8,,61 57 61 63,3,1,23,12,0,0,1949-580-ci73-lf20,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,9,Max Bonner,bo83,max-bonner,Ray Cock,cj37,ray-cock,,,60 63 60,3,0,18,3,0,0,1949-580-bo83-cj37,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,10,Don Candy,c182,don-candy,Arthur Liddle,lf00,arthur-liddle,,,16 62 63 61,3,1,19,12,0,0,1949-580-c182-lf00,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,11,Harry Hopman,hd04,harry-hopman,Ron Clements,ci36,ron-clements,,,60 16 62 63,3,1,19,11,0,0,1949-580-hd04-ci36,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,12,Ken McGregor,mq65,ken-mcgregor,Eric Stewart,st20,eric-stewart,,,97 63 64,3,0,21,14,0,0,1949-580-mq65-st20,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,13,Max Newcombe,n815,max-newcombe,Philip Brophy,bo56,philip-brophy,,,64 57 61 75,3,1,24,17,0,0,1949-580-n815-bo56,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,14,Mervyn Rose,r163,mervyn-rose,C. Campbell,ck41,c-campbell,,,60 61 61,3,0,18,2,0,0,1949-580-r163-ck41,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,15,Tom Warhurst,w800,tom-warhurst,Peter Molloy,mq64,peter-molloy,,,75 46 63 63,3,1,23,17,0,0,1949-580-w800-mq64,
1949-580,1,australian-open,/en/scores/archive/australian-open/580/1949/results,Round of 32,5,16,Clive Wilderspin,w751,clive-wilderspin,Frank Lonergan,le96,frank-lonergan,,,63 60 61,3,0,18,4,0,0,1949-580-w751-le96,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Finals,1,1,Frank Parker,p154,frank-parker,Budge Patty,pi25,budge-patty,1,6,63 16 61 64,3,1,19,14,0,0,1949-520-p154-pi25,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Semi-Finals,2,1,Frank Parker,p154,frank-parker,Eric William Sturgess,s261,eric-william-sturgess,1,4,62 61 64,3,0,18,7,0,0,1949-520-p154-s261,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Semi-Finals,2,2,Budge Patty,pi25,budge-patty,Richard Pancho Gonzales,g077,richard-pancho-gonzales,6,2,64 63 36 63,3,1,21,16,0,0,1949-520-pi25-g077,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Quarter-Finals,3,1,Frank Parker,p154,frank-parker,Dragutin Mitic,mq81,dragutin-mitic,1,8,60 62 64,3,0,18,6,0,0,1949-520-p154-mq81,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Quarter-Finals,3,2,Richard Pancho Gonzales,g077,richard-pancho-gonzales,Marcel Bernard,bo26,marcel-bernard,2,7,61 75 57 61,3,1,24,14,0,0,1949-520-g077-bo26,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Quarter-Finals,3,3,Budge Patty,pi25,budge-patty,Giovanni Cucelli,ci80,giovanni-cucelli,6,3,75 1012 63 86,3,0,21,14,0,0,1949-520-pi25-ci80,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Quarter-Finals,3,4,Eric William Sturgess,s261,eric-william-sturgess,Robert Abdesselam,ad60,robert-abdesselam,4,12,61 64 62,3,0,18,7,0,0,1949-520-s261-ad60,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,1,Frank Parker,p154,frank-parker,Ricardo Balbiers,bo55,ricardo-balbiers,1,16,75 62 62,3,0,19,9,0,0,1949-520-p154-bo55,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,2,Richard Pancho Gonzales,g077,richard-pancho-gonzales,Torsten Johansson,j589,torsten-johansson,2,15,1513 64 46 64,2,1,16,14,0,0,1949-520-g077-j589,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,3,Giovanni Cucelli,ci80,giovanni-cucelli,Franjo Puncec,pi63,franjo-puncec,3,14,46 63 62 75,3,1,23,16,0,0,1949-520-ci80-pi63,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,4,Eric William Sturgess,s261,eric-william-sturgess,Jacques Thomas,td69,jacques-thomas,4,13,63 64 60,3,0,18,7,0,0,1949-520-s261-td69,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,5,Robert Abdesselam,ad60,robert-abdesselam,Lennart Bergelin,b256,lennart-bergelin,12,5,64 60 63,3,0,18,7,0,0,1949-520-ad60-b256,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,6,Budge Patty,pi25,budge-patty,Felicisimo Ampon,ad58,felicisimo-ampon,6,11,75 63 64,3,0,19,12,0,0,1949-520-pi25-ad58,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,7,Marcel Bernard,bo26,marcel-bernard,Josip Palada,pi39,josip-palada,7,10,60 97 26 46 60,3,2,27,19,0,0,1949-520-bo26-pi39,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 16,4,8,Dragutin Mitic,mq81,dragutin-mitic,Paul Remy,re29,paul-remy,8,9,62 108 64,3,0,22,14,0,0,1949-520-mq81-re29,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 32,5,1,Frank Parker,p154,frank-parker,Benny Berthet,bo35,benny-berthet,1,,63 63 61,3,0,18,7,0,0,1949-520-p154-bo35,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 32,5,2,Richard Pancho Gonzales,g077,richard-pancho-gonzales,Roger Dubuc,dd32,roger-dubuc,2,,86 62 97,3,0,23,15,0,0,1949-520-g077-dd32,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 32,5,3,Giovanni Cucelli,ci80,giovanni-cucelli,Guy Delhomme,dd49,guy-delhomme,3,,16 62 63 62,3,1,19,13,0,0,1949-520-ci80-dd49,
1949-520,2,roland-garros,/en/scores/archive/roland-garros/520/1949/results,Round of 32,5,4,Eric William Sturgess,s261,eric-william-sturgess,Fausto Gardini,gg46,fausto-gardini,4,,64 64 75,3,0,19,13,0,0,1949-520-s261-gg46,
