1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,6,Ken Fletcher,f108,ken-fletcher,Unknown Fitzsimmons,f938,unknown-fitzsimmons,,,63 63,2,0,12,6,0,0,1968-2029-NULL-1-11-f108-f938,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,7,Dennis Foley,f939,dennis-foley,Peter Mockler,m336,peter-mockler,,,46 64 60,2,1,16,10,0,0,1968-2029-NULL-1-10-f939-m336,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,8,Graydon Garner,g154,graydon-garner,Vivian Gotto,gf65,vivian-gotto,,,61 60,2,0,12,1,0,0,1968-2029-NULL-1-9-g154-gf65,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,9,Lew Hoad,h132,lew-hoad,James Buckley,bm61,james-buckley,,,61 61,2,0,12,2,0,0,1968-2029-NULL-1-8-h132-bm61,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,10,Bob Howe,h130,bob-howe,Kenneth Reid,r727,kenneth-reid,,,60 97,2,0,15,7,0,0,1968-2029-NULL-1-7-h130-r727,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,11,John Mcgrath,mp42,john-mcgrath,B. Kelly,kf11,b.-kelly,,,46 86 62,2,1,18,14,0,0,1968-2029-NULL-1-6-mp42-kf11,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,12,Armistead Neely,n043,armistead-neely,Harry Sheridan,sa38,harry-sheridan,,,62 64,2,0,12,6,0,0,1968-2029-NULL-1-5-n043-sa38,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,13,Tom Okker,o032,tom-okker,Unknown Fearmon,f937,unknown-fearmon,,,61 61,2,0,12,2,0,0,1968-2029-NULL-1-4-o032-f937,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,14,Cecil Pedlow,ph80,cecil-pedlow,John Mulvey,md16,john-mulvey,,,62 62,2,0,12,4,0,0,1968-2029-NULL-1-3-ph80-md16,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,15,Louis Pretorius,ph65,louis-pretorius,Maurice Pollock,ph81,maurice-pollock,,,61 61,2,0,12,2,0,0,1968-2029-NULL-1-2-ph65-ph81,
1968-2029,9,Dublin,dublin,/en/scores/archive/dublin/2029/1968/results,1968.07.08,1968,7,8,1968.07.13,1968,7,13,USD,7200,NULL,Round of 32,5,16,Doug Smith,s334,doug-smith,Peter Ledbetter,l745,peter-ledbetter,,,61 75,2,0,13,6,0,0,1968-2029-NULL-1-1-s334-l745,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Finals,1,1,Cliff Drysdale,d082,cliff-drysdale,Tom Okker,o032,tom-okker,,,63 63 60,3,0,18,6,0,0,1968-314-NULL-5-1-d082-o032,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Semi-Finals,2,1,Cliff Drysdale,d082,cliff-drysdale,John Newcombe,n044,john-newcombe,,,63 06 63 46 63,3,2,22,21,0,0,1968-314-NULL-4-2-d082-n044,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Semi-Finals,2,2,Tom Okker,o032,tom-okker,Dennis Ralston,r064,dennis-ralston,,,26 108 63 64,3,1,24,21,0,0,1968-314-NULL-4-1-o032-r064,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Quarter-Finals,3,1,Cliff Drysdale,d082,cliff-drysdale,Nikola Pilic,p080,nikola-pilic,,,97 36 60,2,1,18,13,0,0,1968-314-NULL-3-4-d082-p080,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Quarter-Finals,3,2,John Newcombe,n044,john-newcombe,Pierre Barthes,b122,pierre-barthes,,,62 61,2,0,12,3,0,0,1968-314-NULL-3-3-n044-b122,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Quarter-Finals,3,3,Tom Okker,o032,tom-okker,Pierre Darmon,d131,pierre-darmon,,,57 64 63,2,1,17,14,0,0,1968-314-NULL-3-2-o032-d131,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Quarter-Finals,3,4,Dennis Ralston,r064,dennis-ralston,Istvan Gulyas,g151,istvan-gulyas,,,63 63,2,0,12,6,0,0,1968-314-NULL-3-1-r064-g151,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,1,Pierre Barthes,b122,pierre-barthes,Boro Jovanovic,j033,boro-jovanovic,,,36 86 64,2,1,17,16,0,0,1968-314-NULL-2-8-b122-j033,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,2,Pierre Darmon,d131,pierre-darmon,Roger Taylor,t050,roger-taylor,,,46 64 60,2,1,16,10,0,0,1968-314-NULL-2-7-d131-t050,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,3,Cliff Drysdale,d082,cliff-drysdale,Patricio Rodriguez,r074,patricio-rodriguez,,,64 26 63,2,1,14,13,0,0,1968-314-NULL-2-6-d082-r074,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,4,Istvan Gulyas,g151,istvan-gulyas,Mal Anderson,a060,mal-anderson,,,97 46 62,2,1,19,15,0,0,1968-314-NULL-2-5-g151-a060,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,5,John Newcombe,n044,john-newcombe,Torben Ulrich,u011,torben-ulrich,,,63 63,2,0,12,6,0,0,1968-314-NULL-2-4-n044-u011,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,6,Tom Okker,o032,tom-okker,Jorgen Ulrich,u016,jorgen-ulrich,,,64 46 63,2,1,16,13,0,0,1968-314-NULL-2-3-o032-u016,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,7,Nikola Pilic,p080,nikola-pilic,Koji Watanabe,w088,koji-watanabe,,,57 64 60,2,1,17,11,0,0,1968-314-NULL-2-2-p080-w088,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 16,4,8,Dennis Ralston,r064,dennis-ralston,Jaime Pinto-Bravo,p067,jaime-pinto-bravo,,,63 63,2,0,12,6,0,0,1968-314-NULL-2-1-r064-p067,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,1,Mal Anderson,a060,mal-anderson,Jean-Pierre Loizeau,l541,jean-pierre-loizeau,,,61 63,2,0,12,4,0,0,1968-314-NULL-1-16-a060-l541,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,2,Pierre Barthes,b122,pierre-barthes,Tom Edlefsen,e035,tom-edlefsen,,,1012 64 64,2,1,22,20,0,0,1968-314-NULL-1-15-b122-e035,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,3,Pierre Darmon,d131,pierre-darmon,Thedy Stalder,sa22,thedy-stalder,,,61 61,2,0,12,2,0,0,1968-314-NULL-1-14-d131-sa22,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,4,Cliff Drysdale,d082,cliff-drysdale,Peter Holenstein,h737,peter-holenstein,,,63 75,2,0,13,8,0,0,1968-314-NULL-1-13-d082-h737,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,5,Istvan Gulyas,g151,istvan-gulyas,Jaime Subirats,s974,jaime-subirats,,,63 31 (RET),2,0,9,4,0,0,1968-314-NULL-1-12-g151-s974,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,6,Boro Jovanovic,j033,boro-jovanovic,Jan Coebergh,c954,jan-coebergh,,,63 62,2,0,12,5,0,0,1968-314-NULL-1-11-j033-c954,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,7,John Newcombe,n044,john-newcombe,Fred Berli,bm13,fred-berli,,,61 61,2,0,12,2,0,0,1968-314-NULL-1-10-n044-bm13,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,8,Tom Okker,o032,tom-okker,Sergio Palmieri,p170,sergio-palmieri,,,64 62,2,0,12,6,0,0,1968-314-NULL-1-9-o032-p170,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,9,Nikola Pilic,p080,nikola-pilic,Michael Hickey,h152,michael-hickey,,,46 62 62,2,1,16,10,0,0,1968-314-NULL-1-8-p080-h152,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,10,Jaime Pinto-Bravo,p067,jaime-pinto-bravo,Isao Watanabe,w089,isao-watanabe,,,68 75 63,2,1,19,16,0,0,1968-314-NULL-1-7-p067-w089,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,11,Dennis Ralston,r064,dennis-ralston,Mathias Werren,w117,mathias-werren,,,62 61,2,0,12,3,0,0,1968-314-NULL-1-6-r064-w117,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,12,Patricio Rodriguez,r074,patricio-rodriguez,Patrick Beraud,bm12,patrick-beraud,,,86 75,2,0,15,11,0,0,1968-314-NULL-1-5-r074-bm12,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,13,Roger Taylor,t050,roger-taylor,Dimitri Sturdza,s241,dimitri-sturdza,,,16 75 63,2,1,14,14,0,0,1968-314-NULL-1-4-t050-s241,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,14,Torben Ulrich,u011,torben-ulrich,Jurg Siegrist,sq88,jurg-siegrist,,,63 60,2,0,12,3,0,0,1968-314-NULL-1-3-u011-sq88,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,15,Jorgen Ulrich,u016,jorgen-ulrich,Massimo Di Domenico,d137,massimo-di-domenico,,,46 60 63,2,1,16,9,0,0,1968-314-NULL-1-2-u016-d137,
1968-314,10,Gstaad,gstaad,/en/scores/archive/gstaad/314/1968/results,1968.07.15,1968,7,15,1968.07.21,1968,7,21,USD,0,NULL,Round of 32,5,16,Koji Watanabe,w088,koji-watanabe,Giuseppe Merlo,m276,giuseppe-merlo,,,10 (RET),1,0,1,0,0,0,1968-314-NULL-1-1-w088-m276,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Finals,1,1,John Newcombe,n044,john-newcombe,Cliff Drysdale,d082,cliff-drysdale,1,7,63 62 64,3,0,18,9,0,0,1968-414-NULL-6-1-n044-d082,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Semi-Finals,2,1,John Newcombe,n044,john-newcombe,Nikola Pilic,p080,nikola-pilic,1,3,36 64 64 63,3,1,21,17,0,0,1968-414-NULL-5-2-n044-p080,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Semi-Finals,2,2,Cliff Drysdale,d082,cliff-drysdale,Wilhelm Bungert,b237,wilhelm-bungert,7,6,64 16 63 36 61,3,2,22,20,0,0,1968-414-NULL-5-1-d082-b237,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Quarter-Finals,3,1,John Newcombe,n044,john-newcombe,Marty Riessen,r055,marty-riessen,1,8,36 46 64 60 61,3,2,25,17,0,0,1968-414-NULL-4-4-n044-r055,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Quarter-Finals,3,2,Cliff Drysdale,d082,cliff-drysdale,Tony Roche,r073,tony-roche,7,2,61 63 62,3,0,18,6,0,0,1968-414-NULL-4-3-d082-r073,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Quarter-Finals,3,3,Nikola Pilic,p080,nikola-pilic,Pierre Barthes,b122,pierre-barthes,3,5,75 61 63,3,0,19,9,0,0,1968-414-NULL-4-2-p080-b122,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Quarter-Finals,3,4,Wilhelm Bungert,b237,wilhelm-bungert,Robert Maud,m140,robert-maud,6,4,46 61 79 119 97,3,2,37,32,0,0,1968-414-NULL-4-1-b237-m140,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,1,John Newcombe,n044,john-newcombe,Mal Anderson,a060,mal-anderson,1,,46 46 86 64 61,3,2,28,23,0,0,1968-414-NULL-3-8-n044-a060,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,2,Tony Roche,r073,tony-roche,Hans-Joachim Ploetz,p081,hans-joachim-ploetz,2,,61 61 61,3,0,18,3,0,0,1968-414-NULL-3-7-r073-p081,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,3,Nikola Pilic,p080,nikola-pilic,Istvan Gulyas,g151,istvan-gulyas,3,,46 63 64 61,3,1,22,14,0,0,1968-414-NULL-3-6-p080-g151,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,4,Robert Maud,m140,robert-maud,Harald Elschenbroich,e037,harald-elschenbroich,4,,26 06 63 1210 (RET),2,2,20,25,0,0,1968-414-NULL-3-5-m140-e037,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,5,Pierre Barthes,b122,pierre-barthes,Tom Okker,o032,tom-okker,5,,75 61 63,3,0,19,9,0,0,1968-414-NULL-3-4-b122-o032,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,6,Wilhelm Bungert,b237,wilhelm-bungert,Koji Watanabe,w088,koji-watanabe,6,,63 63 75,3,0,19,11,0,0,1968-414-NULL-3-3-b237-w088,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,7,Cliff Drysdale,d082,cliff-drysdale,Mark Cox,c090,mark-cox,7,,64 64 16 46 61,3,2,23,21,0,0,1968-414-NULL-3-2-d082-c090,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 16,4,8,Marty Riessen,r055,marty-riessen,Ingo Buding,b225,ingo-buding,8,,75 86 61,3,0,21,12,0,0,1968-414-NULL-3-1-r055-b225,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,1,John Newcombe,n044,john-newcombe,John Alexander,a014,john-alexander,1,,64 810 108 61,3,1,30,23,0,0,1968-414-NULL-2-16-n044-a014,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,2,Tony Roche,r073,tony-roche,Gerald Battrick,b124,gerald-battrick,2,,60 63 63,3,0,18,6,0,0,1968-414-NULL-2-15-r073-b124,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,3,Nikola Pilic,p080,nikola-pilic,Jan Kukal,k099,jan-kukal,3,,63 16 61 64,3,1,19,14,0,0,1968-414-NULL-2-14-p080-k099,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,4,Robert Maud,m140,robert-maud,Roger Taylor,t050,roger-taylor,4,,1311 64 61,3,0,25,16,0,0,1968-414-NULL-2-13-m140-t050,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,5,Pierre Barthes,b122,pierre-barthes,Ray Ruffels,r076,ray-ruffels,5,,62 64 57 63,3,1,23,16,0,0,1968-414-NULL-2-12-b122-r076,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,6,Wilhelm Bungert,b237,wilhelm-bungert,Bernd Kube,k495,bernd-kube,6,,63 64 75,3,0,19,12,0,0,1968-414-NULL-2-11-b237-k495,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,7,Cliff Drysdale,d082,cliff-drysdale,Dick Crealy,c093,dick-crealy,7,,108 75 68 86,3,1,31,27,0,0,1968-414-NULL-2-10-d082-c093,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,8,Marty Riessen,r055,marty-riessen,Milan Holecek,h059,milan-holecek,8,,75 63 86,3,0,21,14,0,0,1968-414-NULL-2-9-r055-h059,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,9,Mal Anderson,a060,mal-anderson,Barry Phillips-Moore,p078,barry-phillips-moore,,,68 75 75 63,3,1,26,21,0,0,1968-414-NULL-2-8-a060-p078,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,10,Ingo Buding,b225,ingo-buding,Alex Kurucz,k146,alex-kurucz,,,64 62 64,3,0,18,10,0,0,1968-414-NULL-2-7-b225-k146,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,11,Mark Cox,c090,mark-cox,Jurgen Fassbender,f068,jurgen-fassbender,,,61 64 62,3,0,18,7,0,0,1968-414-NULL-2-6-c090-f068,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,12,Harald Elschenbroich,e037,harald-elschenbroich,Jan Kodes,k049,jan-kodes,,,64 36 63 26 64,3,2,23,23,0,0,1968-414-NULL-2-5-e037-k049,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,13,Istvan Gulyas,g151,istvan-gulyas,Mathias Werren,w117,mathias-werren,,,61 61 75,3,0,19,7,0,0,1968-414-NULL-2-4-g151-w117,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,14,Tom Okker,o032,tom-okker,Roy Barth,b121,roy-barth,,,36 60 26 63 60,3,2,23,15,0,0,1968-414-NULL-2-3-o032-b121,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,15,Hans-Joachim Ploetz,p081,hans-joachim-ploetz,Allan Stone,s148,allan-stone,,,(W/O),,,,,,,1968-414-NULL-2-2-p081-s148,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 32,5,16,Koji Watanabe,w088,koji-watanabe,Frew McMillan,m111,frew-mcmillan,,,61 75 16 64,3,1,20,16,0,0,1968-414-NULL-2-1-w088-m111,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,1,Cliff Drysdale,d082,cliff-drysdale,Steve Tidball,t085,steve-tidball,7,,63 64 60,3,0,18,7,0,0,1968-414-NULL-1-16-d082-t085,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,2,Marty Riessen,r055,marty-riessen,Graydon Garner,g154,graydon-garner,8,,63 63 64,3,0,18,10,0,0,1968-414-NULL-1-15-r055-g154,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,3,John Alexander,a014,john-alexander,Hans-Jurgen Pohmann,p082,hans-jurgen-pohmann,,,86 61 64,3,0,20,11,0,0,1968-414-NULL-1-14-a014-p082,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,4,Mal Anderson,a060,mal-anderson,Bob Howe,h130,bob-howe,,,63 1513 63,3,0,27,19,0,0,1968-414-NULL-1-13-a060-h130,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,5,Dick Crealy,c093,dick-crealy,Ismail El Shafei,e038,ismail-el-shafei,,,64 62 79 36 75,3,2,29,26,0,0,1968-414-NULL-1-12-c093-e038,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,6,Harald Elschenbroich,e037,harald-elschenbroich,Bob Giltinan,g074,bob-giltinan,,,62 57 64 61,3,1,23,14,0,0,1968-414-NULL-1-11-e037-g074,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,7,Jurgen Fassbender,f068,jurgen-fassbender,Lance Lumsden,l121,lance-lumsden,,,63 26 86 63,3,1,22,18,0,0,1968-414-NULL-1-10-f068-l121,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,8,Milan Holecek,h059,milan-holecek,Lothar Pawlik,p556,lothar-pawlik,,,62 63 64,3,0,18,9,0,0,1968-414-NULL-1-9-h059-p556,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,9,Jan Kodes,k049,jan-kodes,Onny Parun,p070,onny-parun,,,36 63 36 63 62,3,2,24,20,0,0,1968-414-NULL-1-8-k049-p070,
1968-414,11,Hamburg,hamburg,/en/scores/archive/hamburg/414/1968/results,1968.08.05,1968,8,5,1968.08.12,1968,8,12,USD,10000,NULL,Round of 64,6,10,Bernd Kube,k495,bernd-kube,Jaime Subirats,s974,jaime-subirats,,,62 63 75,3,0,19,10,0,0,1968-414-NULL-1-7-k495-s974,
