tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
2010,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2010.10.11 - 2010.10.17,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Round of 16,Andreas Seppi,andreas-seppi,sa93,58,W,63 64,2,0,2,12,7,19,,,,01:14:00,74,6,1,42,66,64,32,42,76,13,24,54,4,5,80,45,66,68,14,33,42,8,20,40,3,9,33,10,9,22,53,67,119,56,0,1,33,53,62,19,33,58,12,20,60,6,9,67,31,53,58,10,42,24,11,24,46,1,5,20,9,10,21,66,52,119,44
2010,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2010.10.11 - 2010.10.17,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Round of 32,John Isner,john-isner,i186,20,W,63 64,2,0,2,12,7,19,,,,01:03:00,63,5,1,32,53,60,27,32,84,14,21,67,0,0,0,41,53,77,10,34,29,9,17,53,2,3,67,10,9,19,51,60,104,58,7,2,34,51,67,24,34,71,8,17,47,1,3,33,32,51,63,5,32,16,7,21,33,0,0,0,9,10,12,53,44,104,42
2010,US Open,us-open,560,"New York, NY, U.S.A.",2010.08.30 - 2010.09.12,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,2,Semi-Finals,Novak Djokovic,novak-djokovic,d643,3,L,75 16 75 26 57,2,3,5,22,29,51,,,,03:44:00,224,12,5,84,160,53,62,84,74,35,76,46,6,12,50,97,160,61,30,94,32,21,57,37,3,7,43,25,26,51,151,148,311,48,4,3,94,151,62,64,94,68,36,57,63,4,7,57,100,151,66,22,84,26,41,76,54,6,12,50,26,25,63,160,163,311,52
2010,US Open,us-open,560,"New York, NY, U.S.A.",2010.08.30 - 2010.09.12,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,2,Quarter-Finals,Robin Soderling,robin-soderling,sa49,5,W,64 64 75,3,0,3,19,13,32,,,,01:56:00,116,18,2,58,91,64,50,58,86,15,33,45,4,6,67,65,91,71,18,54,33,19,39,49,5,6,83,16,16,37,93,102,184,55,2,4,54,93,58,36,54,67,20,39,51,1,6,17,56,93,60,8,58,14,18,33,55,2,6,33,16,16,26,91,82,184,45
2010,US Open,us-open,560,"New York, NY, U.S.A.",2010.08.30 - 2010.09.12,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,2,Round of 16,Jurgen Melzer,jurgen-melzer,m762,15,W,63 76(4) 63,3,0,3,19,12,31,1,0,1,02:03:00,123,10,1,64,105,61,49,64,77,25,41,61,10,12,83,74,105,70,26,64,41,14,32,44,4,8,50,16,14,40,96,114,201,57,1,3,64,96,67,38,64,59,18,32,56,4,8,50,56,96,58,15,64,23,16,41,39,2,12,17,14,16,31,105,87,201,43
2010,US Open,us-open,560,"New York, NY, U.S.A.",2010.08.30 - 2010.09.12,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,2,Round of 32,Paul-Henri Mathieu,paul-henri-mathieu,m850,109,W,64 63 63,3,0,3,18,10,28,,,,01:39:00,99,13,0,47,77,61,40,47,85,19,30,63,4,4,100,59,77,77,9,37,24,19,34,56,4,6,67,14,14,28,71,87,148,59,3,3,37,71,52,28,37,76,15,34,44,2,6,33,43,71,61,7,47,15,11,30,37,0,4,0,14,14,18,77,61,148,41
2010,US Open,us-open,560,"New York, NY, U.S.A.",2010.08.30 - 2010.09.12,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,2,Round of 64,Andreas Beck,andreas-beck,ba86,104,W,63 64 63,3,0,3,18,10,28,,,,01:41:00,101,15,0,40,74,54,32,40,80,22,34,65,1,2,50,54,74,73,16,50,32,22,36,61,5,10,50,14,14,38,86,92,160,58,8,11,50,86,58,34,50,68,14,36,39,5,10,50,48,86,56,8,40,20,12,34,35,1,2,50,14,14,20,74,68,160,43
2010,US Open,us-open,560,"New York, NY, U.S.A.",2010.08.30 - 2010.09.12,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,2,Round of 128,Brian Dabul,brian-dabul,d556,96,W,61 64 62,3,0,3,18,7,25,,,,01:33:00,93,18,1,49,74,66,41,49,84,14,25,56,1,1,100,55,74,74,22,57,39,16,28,57,5,19,26,13,12,38,85,93,159,58,0,3,57,85,67,35,57,61,12,28,43,14,19,74,47,85,55,8,49,16,11,25,44,0,1,0,12,13,19,74,66,159,42
2010,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2010.08.16 - 2010.08.22,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,2,Finals,Mardy Fish,mardy-fish,f339,36,W,67(5) 76(1) 64,2,1,3,19,17,36,1,1,2,02:40:00,160,11,1,70,110,64,54,70,77,27,40,68,1,1,100,81,110,74,20,72,28,24,56,43,1,5,20,17,17,44,128,125,238,53,17,3,72,128,56,52,72,72,32,56,57,4,5,80,84,128,66,16,70,23,13,40,33,0,1,0,17,17,29,110,113,238,47
2010,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2010.08.16 - 2010.08.22,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,2,Semi-Finals,Marcos Baghdatis,marcos-baghdatis,b837,20,W,64 63,2,0,2,12,7,19,,,,01:11:00,71,7,2,30,51,59,27,30,90,13,21,62,0,0,0,40,51,78,11,23,48,13,35,37,2,2,100,10,9,24,58,64,109,59,3,1,23,58,40,12,23,52,22,35,63,0,2,0,34,58,59,3,30,10,8,21,38,0,0,0,9,10,11,51,45,109,41
2010,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2010.08.16 - 2010.08.22,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,2,Quarter-Finals,Nikolay Davydenko,nikolay-davydenko,d402,6,W,64 75,2,0,2,13,9,22,,,,01:39:00,99,12,1,41,71,58,32,41,78,14,30,47,3,4,75,46,71,65,25,54,46,12,30,40,3,11,27,11,11,37,84,83,155,54,5,1,54,84,64,29,54,54,18,30,60,8,11,73,47,84,56,9,41,22,16,30,53,1,4,25,11,11,25,71,72,155,46
2010,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2010.08.16 - 2010.08.22,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,2,Round of 16,Philipp Kohlschreiber,philipp-kohlschreiber,k435,33,W,(W/O),0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2010.08.16 - 2010.08.22,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,2,Round of 32,Denis Istomin,denis-istomin,i165,53,W,52 (RET),1,0,2,5,2,7,,,,00:36:00,36,2,1,12,21,57,11,12,92,5,9,56,0,0,0,16,21,76,6,15,40,5,8,63,1,2,50,4,3,11,23,27,44,61,1,1,15,23,65,9,15,60,3,8,38,1,2,50,12,23,52,1,12,8,4,9,44,0,0,0,3,4,5,21,17,44,39
2010,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2010.08.09 - 2010.08.15,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Finals,Andy Murray,andy-murray,mc10,4,L,57 57,0,2,2,10,14,24,,,,02:05:00,125,4,1,43,67,64,27,43,63,11,24,46,5,10,50,38,67,57,9,35,26,15,30,50,3,4,75,12,12,24,65,62,132,47,6,5,35,65,54,26,35,74,15,30,50,1,4,25,41,65,63,16,43,37,13,24,54,5,10,50,12,12,29,67,70,132,53
2010,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2010.08.09 - 2010.08.15,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Semi-Finals,Novak Djokovic,novak-djokovic,d643,2,W,61 36 75,2,1,3,16,12,28,,,,02:22:00,142,11,2,55,95,58,40,55,73,17,40,43,6,9,67,57,95,60,35,81,43,19,37,51,5,12,42,14,14,54,118,111,213,52,1,3,81,118,69,46,81,57,18,37,49,7,12,58,64,118,54,15,55,27,23,40,58,3,9,33,14,14,38,95,102,213,48
2010,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2010.08.09 - 2010.08.15,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Quarter-Finals,Tomas Berdych,tomas-berdych,ba47,7,W,63 57 76(5) ,2,1,3,18,16,34,1,0,1,02:41:00,161,8,2,65,109,60,51,65,78,23,44,52,4,6,67,74,109,68,14,62,23,25,51,49,2,12,17,17,16,39,113,113,222,51,8,2,62,113,55,48,62,77,26,51,51,10,12,83,74,113,65,14,65,22,21,44,48,2,6,33,16,17,35,109,109,222,49
2010,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2010.08.09 - 2010.08.15,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Round of 16,Michael Llodra,michael-llodra,l428,35,W,76(2) 63,2,0,2,13,9,22,1,0,1,01:19:00,79,4,3,37,61,61,28,37,76,14,24,58,0,2,0,42,61,69,9,37,24,20,29,69,3,4,75,11,10,29,66,71,127,56,2,4,37,66,56,28,37,76,9,29,31,1,4,25,37,66,56,9,37,24,10,24,42,2,2,100,10,11,19,61,56,127,44
2010,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2010.08.09 - 2010.08.15,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Round of 32,Juan Ignacio Chela,juan-ignacio-chela,c514,50,W,76(7) 63,2,0,2,13,9,22,1,0,1,01:22:00,82,9,0,38,55,69,33,38,87,10,17,59,0,1,0,43,55,78,19,53,36,15,32,47,3,8,38,10,11,34,85,77,140,55,2,2,53,85,62,34,53,64,17,32,53,5,8,63,51,85,60,5,38,13,7,17,41,1,1,100,11,10,12,55,63,140,45
2010,Wimbledon,wimbledon,540,"London, Great Britain",2010.06.21 - 2010.07.04,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,360,2,Quarter-Finals,Tomas Berdych,tomas-berdych,ba47,13,L,46 63 16 46,1,3,4,15,21,36,,,,02:35:00,155,14,1,82,121,68,57,82,70,19,39,49,2,6,33,76,121,63,13,72,18,29,52,56,1,8,13,18,18,42,124,118,245,48,12,6,72,124,58,59,72,82,23,52,44,7,8,88,82,124,66,25,82,30,20,39,51,4,6,67,18,18,45,121,127,245,52
2010,Wimbledon,wimbledon,540,"London, Great Britain",2010.06.21 - 2010.07.04,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,360,2,Round of 16,Jurgen Melzer,jurgen-melzer,m762,16,W,63 62 63,3,0,3,18,8,26,,,,01:24:00,84,11,2,34,65,52,29,34,85,21,31,68,0,1,0,50,65,77,26,55,47,12,22,55,6,10,60,13,13,38,77,88,142,62,6,3,55,77,71,29,55,53,10,22,45,4,10,40,39,77,51,5,34,15,10,31,32,1,1,100,13,13,15,65,54,142,38
2010,Wimbledon,wimbledon,540,"London, Great Britain",2010.06.21 - 2010.07.04,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,360,2,Round of 32,Arnaud Clement,arnaud-clement,c487,86,W,62 64 62,3,0,3,18,8,26,,,,01:35:00,95,7,3,44,68,65,37,44,84,16,24,67,1,1,100,53,68,78,12,44,27,21,32,66,5,10,50,13,13,33,76,86,144,60,5,0,44,76,58,32,44,73,11,32,34,5,10,50,43,76,57,7,44,16,8,24,33,0,1,0,13,13,15,68,58,144,40
2010,Wimbledon,wimbledon,540,"London, Great Britain",2010.06.21 - 2010.07.04,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,360,2,Round of 64,Ilija Bozoljac,ilija-bozoljac,ba57,152,W,63 67(4) 64 76(5) ,3,1,4,25,20,45,1,1,2,02:46:00,166,16,1,94,135,70,72,94,77,29,41,71,4,4,100,101,135,75,20,90,22,22,50,44,3,13,23,21,22,42,140,143,275,52,31,6,90,140,64,70,90,78,28,50,56,10,13,77,98,140,70,22,94,23,12,41,29,0,4,0,22,21,34,135,132,275,48
