year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1989,"World Team Cup, Germany",22.05.1989,WT,Outdoor: Clay,Draw: 24,,2,"$136,875",RR,Tim Mayotte (USA),9,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=615&y=1989&r=-6&p=B028,World Team Cup,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Javier Sanchez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1989,"World Team Cup, Germany",22.05.1989,WT,Outdoor: Clay,Draw: 24,,2,"$136,875",RR,Javier Sanchez (ESP),61,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=615&y=1989&r=-6&p=B028,World Team Cup,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Javier Sanchez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1989,"World Team Cup, Germany",22.05.1989,WT,Outdoor: Clay,Draw: 24,,2,"$136,875",W,Guillermo Perez-Roldan (ARG),21,"W 6-0, 2-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=615&y=1989&r=7&p=B028,World Team Cup,F,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Perez-Roldan,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Hamburg, Germany",08.05.1989,GP,Outdoor: Clay,Draw: 56,96,2,"$22,450",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1989&r=2&p=B028,Hamburg,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Hamburg, Germany",08.05.1989,GP,Outdoor: Clay,Draw: 56,96,2,"$22,450",R32,Javier Sanchez (ESP),62,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1989&r=3&p=B028,Hamburg,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Javier Sanchez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Hamburg, Germany",08.05.1989,GP,Outdoor: Clay,Draw: 56,96,2,"$22,450",R16,Martin Jaite (ARG),58,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1989&r=4&p=B028,Hamburg,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Martin Jaite,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Hamburg, Germany",08.05.1989,GP,Outdoor: Clay,Draw: 56,96,2,"$22,450",Q,Paolo Cane (ITA),59,W  W/O,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1989&r=5&p=B028,Hamburg,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Paolo Cane,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Hamburg, Germany",08.05.1989,GP,Outdoor: Clay,Draw: 56,96,2,"$22,450",S,Horst Skoff (AUT),31,"L 6-7, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1989&r=6&p=B028,Hamburg,S,0,Horst Skoff,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Horst Skoff,Austria,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Monte Carlo, Monaco",24.04.1989,GP,Outdoor: Clay,Draw: 48,155,3,"$36,450",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1989&r=2&p=B028,Monte Carlo,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Monte Carlo, Monaco",24.04.1989,GP,Outdoor: Clay,Draw: 48,155,3,"$36,450",R32,Lawson Duncan (USA),64,"W 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1989&r=3&p=B028,Monte Carlo,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Lawson Duncan,United States,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Monte Carlo, Monaco",24.04.1989,GP,Outdoor: Clay,Draw: 48,155,3,"$36,450",R16,Jordi Arrese (ESP),47,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1989&r=4&p=B028,Monte Carlo,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jordi Arrese,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Monte Carlo, Monaco",24.04.1989,GP,Outdoor: Clay,Draw: 48,155,3,"$36,450",Q,Guillermo Perez-Roldan (ARG),15,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1989&r=5&p=B028,Monte Carlo,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Perez-Roldan,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Monte Carlo, Monaco",24.04.1989,GP,Outdoor: Clay,Draw: 48,155,3,"$36,450",S,Horst Skoff (AUT),36,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1989&r=6&p=B028,Monte Carlo,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Horst Skoff,Austria,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Monte Carlo, Monaco",24.04.1989,GP,Outdoor: Clay,Draw: 48,155,3,"$36,450",F,Alberto Mancini (ARG),31,"L 5-7, 6-2, 6-7, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=1989&r=7&p=B028,Monte Carlo,F,0,Alberto Mancini,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Alberto Mancini,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1989,"GER V TCH QF, Czechoslovakia",07.04.1989,DC,Indoor: Carpet,Draw: 4,,4,$,RR,Karel Novacek (CZE),73,"W 7-6, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=907&y=1989&r=-7&p=B028,GER V TCH QF,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Karel Novacek,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1989,"GER V TCH QF, Czechoslovakia",07.04.1989,DC,Indoor: Carpet,Draw: 4,,4,$,RR,Milan Srejber (CZE),59,"W 6-3, 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=907&y=1989&r=-3&p=B028,GER V TCH QF,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Milan Srejber,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Indian Wells, CA, U.S.A.",13.03.1989,GP,Outdoor: Hard,Draw: 56,24,3,"$6,936",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=1989&r=2&p=B028,Indian Wells,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Indian Wells, CA, U.S.A.",13.03.1989,GP,Outdoor: Hard,Draw: 56,24,3,"$6,936",R32,Danie Visser (RSA),132,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=1989&r=3&p=B028,Indian Wells,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Danie Visser,South Africa,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Indian Wells, CA, U.S.A.",13.03.1989,GP,Outdoor: Hard,Draw: 56,24,3,"$6,936",R16,Jay Berger (USA),39,"L 1-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=1989&r=4&p=B028,Indian Wells,R16,0,Jay Berger,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jay Berger,United States,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Philadelphia, PA, U.S.A.",20.02.1989,GP,Indoor: Carpet,Draw: 48,201,3,"$73,800",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=401&y=1989&r=2&p=B028,Philadelphia,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Philadelphia, PA, U.S.A.",20.02.1989,GP,Indoor: Carpet,Draw: 48,201,3,"$73,800",R32,David Wheaton (USA),321,"W 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=401&y=1989&r=3&p=B028,Philadelphia,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,David Wheaton,United States,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Philadelphia, PA, U.S.A.",20.02.1989,GP,Indoor: Carpet,Draw: 48,201,3,"$73,800",R16,David Pate (USA),51,"W 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=401&y=1989&r=4&p=B028,Philadelphia,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,David Pate,United States,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Philadelphia, PA, U.S.A.",20.02.1989,GP,Indoor: Carpet,Draw: 48,201,3,"$73,800",Q,Christo Van Rensburg (RSA),36,"W 3-6, 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=401&y=1989&r=5&p=B028,Philadelphia,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Christo Van Rensburg,South Africa,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Philadelphia, PA, U.S.A.",20.02.1989,GP,Indoor: Carpet,Draw: 48,201,3,"$73,800",S,Mikael Pernfors (SWE),22,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=401&y=1989&r=6&p=B028,Philadelphia,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Mikael Pernfors,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Philadelphia, PA, U.S.A.",20.02.1989,GP,Indoor: Carpet,Draw: 48,201,3,"$73,800",W,Tim Mayotte (USA),12,"W 7-6, 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=401&y=1989&r=7&p=B028,Philadelphia,F,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Tim Mayotte,United States,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Milan, Italy",13.02.1989,GP,Indoor: Carpet,Draw: 32,168,4,"$75,000",R32,Ronald Agenor (USA),27,"W 6-7, 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=1989&r=3&p=B028,Milan,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ronald Agenor,United States,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Milan, Italy",13.02.1989,GP,Indoor: Carpet,Draw: 32,168,4,"$75,000",R16,Guy Forget (FRA),47,"W 6-3, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=1989&r=4&p=B028,Milan,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Guy Forget,France,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Milan, Italy",13.02.1989,GP,Indoor: Carpet,Draw: 32,168,4,"$75,000",Q,Christian Bergstrom (SWE),62,"W 7-6, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=1989&r=5&p=B028,Milan,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Christian Bergstrom,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Milan, Italy",13.02.1989,GP,Indoor: Carpet,Draw: 32,168,4,"$75,000",S,John McEnroe (USA),9,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=1989&r=6&p=B028,Milan,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Milan, Italy",13.02.1989,GP,Indoor: Carpet,Draw: 32,168,4,"$75,000",W,Alexander Volkov (RUS),61,"W 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=1989&r=7&p=B028,Milan,F,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Volkov,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,
1989,"IND V GER 1RD, Germany",03.02.1989,DC,Indoor: Carpet,Draw: 4,,5,$,RR,Abdul Kahar Mim (INA),860,"W 6-0, 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=909&y=1989&r=-7&p=B028,IND V GER 1RD,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Abdul Kahar Mim,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,
1989,"IND V GER 1RD, Germany",03.02.1989,DC,Indoor: Carpet,Draw: 4,,5,$,RR,Tintus Wibowo (INA),412,"W 6-2, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=909&y=1989&r=-3&p=B028,IND V GER 1RD,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Tintus Wibowo,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Australian Open, Australia",16.01.1989,GS,Outdoor: Hard,Draw: 128,35,4,"$9,333",R128,Steve Guy (NZL),173,"W 6-2, 3-6, 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=1989&r=1&p=B028,Australian Open,R128,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Steve Guy,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Australian Open, Australia",16.01.1989,GS,Outdoor: Hard,Draw: 128,35,4,"$9,333",R64,Kelly Evernden (NZL),92,"W 7-5, 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=1989&r=2&p=B028,Australian Open,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Evernden,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Australian Open, Australia",16.01.1989,GS,Outdoor: Hard,Draw: 128,35,4,"$9,333",R32,Chris Pridham (CAN),208,"W 6-0, 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=1989&r=3&p=B028,Australian Open,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Chris Pridham,Canada,,,,,,,,,,,,,,,,,,,,,,,,
1989,"Australian Open, Australia",16.01.1989,GS,Outdoor: Hard,Draw: 128,35,4,"$9,333",R16,Jonas Svensson (SWE),21,"L 6-7, 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=1989&r=4&p=B028,Australian Open,R16,0,Jonas Svensson,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Svensson,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Tour World Championship, Germany",12.11.1990,WC,Indoor: Carpet,Draw: 8,150,2,"$200,000",RR,Andres Gomez (ECU),6,"W 4-6, 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1990&r=-6&p=B028,ATP Tour World Championship,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Andres Gomez,Ecuador,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Tour World Championship, Germany",12.11.1990,WC,Indoor: Carpet,Draw: 8,150,2,"$200,000",RR,Thomas Muster (AUT),7,"W 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1990&r=-5&p=B028,ATP Tour World Championship,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Muster,Austria,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Tour World Championship, Germany",12.11.1990,WC,Indoor: Carpet,Draw: 8,150,2,"$200,000",RR,Ivan Lendl (USA),3,"W 1-6, 7-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1990&r=-4&p=B028,ATP Tour World Championship,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Tour World Championship, Germany",12.11.1990,WC,Indoor: Carpet,Draw: 8,150,2,"$200,000",S,Andre Agassi (USA),4,"L 2-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1990&r=6&p=B028,ATP Tour World Championship,S,0,Andre Agassi,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Andre Agassi,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Paris, France",29.10.1990,SU,Indoor: Carpet,Draw: 48,291,2,"$145,240",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=1990&r=2&p=B028,ATP Masters Series Paris,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Paris, France",29.10.1990,SU,Indoor: Carpet,Draw: 48,291,2,"$145,240",R32,Richey Reneberg (USA),22,"W 4-6, 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=1990&r=3&p=B028,ATP Masters Series Paris,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Richey Reneberg,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Paris, France",29.10.1990,SU,Indoor: Carpet,Draw: 48,291,2,"$145,240",R16,Jim Courier (USA),23,"W 6-1, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=1990&r=4&p=B028,ATP Masters Series Paris,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jim Courier,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Paris, France",29.10.1990,SU,Indoor: Carpet,Draw: 48,291,2,"$145,240",Q,Michael Stich (GER),67,"W 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=1990&r=5&p=B028,ATP Masters Series Paris,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Michael Stich,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Paris, France",29.10.1990,SU,Indoor: Carpet,Draw: 48,291,2,"$145,240",S,Jonas Svensson (SWE),16,"W 4-6, 7-6, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=1990&r=6&p=B028,ATP Masters Series Paris,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Svensson,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Paris, France",29.10.1990,SU,Indoor: Carpet,Draw: 48,291,2,"$145,240",F,Stefan Edberg (SWE),1,L 3-3 RET,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=1990&r=7&p=B028,ATP Masters Series Paris,F,0,Stefan Edberg,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Stefan Edberg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Stockholm, Sweden",22.10.1990,SU,Indoor: Carpet,Draw: 48,373,2,"$137,450",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1990&r=2&p=B028,ATP Masters Series Stockholm,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Stockholm, Sweden",22.10.1990,SU,Indoor: Carpet,Draw: 48,373,2,"$137,450",R32,Darren Cahill (AUS),60,"W 6-2, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1990&r=3&p=B028,ATP Masters Series Stockholm,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Darren Cahill,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Stockholm, Sweden",22.10.1990,SU,Indoor: Carpet,Draw: 48,373,2,"$137,450",R16,Richey Reneberg (USA),23,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1990&r=4&p=B028,ATP Masters Series Stockholm,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Richey Reneberg,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Stockholm, Sweden",22.10.1990,SU,Indoor: Carpet,Draw: 48,373,2,"$137,450",Q,Goran Ivanisevic (CRO),11,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1990&r=5&p=B028,ATP Masters Series Stockholm,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Goran Ivanisevic,Croatia,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Stockholm, Sweden",22.10.1990,SU,Indoor: Carpet,Draw: 48,373,2,"$137,450",S,Pete Sampras (USA),5,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1990&r=6&p=B028,ATP Masters Series Stockholm,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Pete Sampras,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"ATP Masters Series Stockholm, Sweden",22.10.1990,SU,Indoor: Carpet,Draw: 48,373,2,"$137,450",W,Stefan Edberg (SWE),1,"W 6-4, 6-0, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1990&r=7&p=B028,ATP Masters Series Stockholm,F,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Stefan Edberg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Tokyo Indoor, Japan",08.10.1990,GP,Indoor: Carpet,Draw: 48,209,2,"$66,000",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1990&r=2&p=B028,Tokyo Indoor,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Tokyo Indoor, Japan",08.10.1990,GP,Indoor: Carpet,Draw: 48,209,2,"$66,000",R32,Ryuso Tsujino (JPN),653,"W 6-4, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1990&r=3&p=B028,Tokyo Indoor,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ryuso Tsujino,Japan,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Tokyo Indoor, Japan",08.10.1990,GP,Indoor: Carpet,Draw: 48,209,2,"$66,000",R16,Todd Witsken (USA),60,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1990&r=4&p=B028,Tokyo Indoor,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Todd Witsken,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Tokyo Indoor, Japan",08.10.1990,GP,Indoor: Carpet,Draw: 48,209,2,"$66,000",Q,Andrei Cherkasov (RUS),31,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1990&r=5&p=B028,Tokyo Indoor,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Andrei Cherkasov,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Tokyo Indoor, Japan",08.10.1990,GP,Indoor: Carpet,Draw: 48,209,2,"$66,000",S,Richey Reneberg (USA),27,"W 7-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1990&r=6&p=B028,Tokyo Indoor,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Richey Reneberg,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Tokyo Indoor, Japan",08.10.1990,GP,Indoor: Carpet,Draw: 48,209,2,"$66,000",F,Ivan Lendl (USA),3,"L 6-4, 3-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1990&r=7&p=B028,Tokyo Indoor,F,0,Ivan Lendl,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Sydney Indoor, Australia",01.10.1990,GP,Indoor: Hard,Draw: 48,310,2,"$122,700",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=427&y=1990&r=2&p=B028,Sydney Indoor,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
