year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1995,"Prostejov, Czech Republic",04.09.1995,CH,Outdoor: Clay,Draw: 32,33,270,"$2,500",R16,Jaroslav Bulant (CZE),257,"W 4-6, 7-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=558&y=1995&r=4&p=K293,Prostejov,R16,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Jaroslav Bulant,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Prostejov, Czech Republic",04.09.1995,CH,Outdoor: Clay,Draw: 32,33,270,"$2,500",Q,Frederic Vitoux (FRA),187,"W 6-3, 0-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=558&y=1995&r=5&p=K293,Prostejov,Q,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Frederic Vitoux,France,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Prostejov, Czech Republic",04.09.1995,CH,Outdoor: Clay,Draw: 32,33,270,"$2,500",S,Andrea Gaudenzi (ITA),20,"L 2-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=558&y=1995&r=6&p=K293,Prostejov,S,0,Andrea Gaudenzi,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Gaudenzi,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Rio De Janeiro, Brazil",07.08.1995,CH,Outdoor: Hard,Draw: 32,1,252,$520,R32,Nicolas Pereira (VEN),138,"L 3-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=749&y=1995&r=3&p=K293,Rio De Janeiro,R32,0,Nicolas Pereira,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Pereira,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Brasilia, Brazil",31.07.1995,CH,Outdoor: Hard,Draw: 32,15,274,"$1,465",R32,Guillaume Marx (FRA),265,"W 7-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=694&y=1995&r=3&p=K293,Brasilia,R32,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Guillaume Marx,France,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Brasilia, Brazil",31.07.1995,CH,Outdoor: Hard,Draw: 32,15,274,"$1,465",R16,Jaime Oncins (BRA),222,W 2-0 RET,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=694&y=1995&r=4&p=K293,Brasilia,R16,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Jaime Oncins,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Brasilia, Brazil",31.07.1995,CH,Outdoor: Hard,Draw: 32,15,274,"$1,465",Q,Leander Paes (IND),128,"L 4-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=694&y=1995&r=5&p=K293,Brasilia,Q,0,Leander Paes,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Leander Paes,India,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Sao Paulo, Brazil",24.07.1995,CH,Outdoor: Hard,Draw: 32,1,269,$520,R32,Leonardo Lavalle (MEX),306,"L 3-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=585&y=1995&r=3&p=K293,Sao Paulo,R32,0,Leonardo Lavalle,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Lavalle,Mexico,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Belo Horizonte, Brazil",17.07.1995,CH,Outdoor: Hard,Draw: 32,1,266,$260,R32,Laurence Tieleman (ITA),149,"L 1-6, 6-4, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=234&y=1995&r=3&p=K293,Belo Horizonte,R32,0,Laurence Tieleman,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Laurence Tieleman,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Quito, Ecuador",26.06.1995,CH,Outdoor: Clay,Draw: 32,1,279,$520,R32,Eyal Ran (ISR),180,"L 7-5, 5-7, 0-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=589&y=1995&r=3&p=K293,Quito,R32,0,Eyal Ran,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Eyal Ran,Israel,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Cali, Colombia",12.06.1995,CH,Outdoor: Clay,Draw: 32,15,296,"$1,465",R32,Francisco Montana (USA),323,"W 7-5, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=537&y=1995&r=3&p=K293,Cali,R32,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Montana,United States,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Cali, Colombia",12.06.1995,CH,Outdoor: Clay,Draw: 32,15,296,"$1,465",R16,Gabriel Silberstein (CHI),294,"W 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=537&y=1995&r=4&p=K293,Cali,R16,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Silberstein,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Cali, Colombia",12.06.1995,CH,Outdoor: Clay,Draw: 32,15,296,"$1,465",Q,Gaston Etlis (ARG),154,"L 4-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=537&y=1995&r=5&p=K293,Cali,Q,0,Gaston Etlis,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Gaston Etlis,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Medellin, Colombia",05.06.1995,CH,Outdoor: Clay,Draw: 32,47,394,"$2,120",R32,Jan Weinzierl (GER),234,"W 6-3, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=575&y=1995&r=3&p=K293,Medellin,R32,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Jan Weinzierl,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Medellin, Colombia",05.06.1995,CH,Outdoor: Clay,Draw: 32,47,394,"$2,120",R16,Mauricio Hadad (COL),110,"W 3-6, 7-5, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=575&y=1995&r=4&p=K293,Medellin,R16,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Mauricio Hadad,Colombia,,,,,,,,,,,,,,,,,,,,,,,,
