year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1981,"Palermo, Italy",14.09.1981,GP,Outdoor: Clay,Draw: 32,,,$,R16,Corrado Barazzutti (ITA),N/A,"L 1-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=325&y=1981&r=4&p=W023,Palermo,R16,0,Corrado Barazzutti,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Corrado Barazzutti,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Bastad, Sweden",20.07.1981,GP,Outdoor: Clay,Draw: 32,,,$,R32,Tenny Svensson (SWE),N/A,"W 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1981&r=3&p=W023,Bastad,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Tenny Svensson,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Bastad, Sweden",20.07.1981,GP,Outdoor: Clay,Draw: 32,,,$,R16,Peter McNamara (AUS),N/A,"L 6-1, 2-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=1981&r=4&p=W023,Bastad,R16,0,Peter McNamara,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Peter McNamara,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1981,"AUS V SWE QF, Sweden",09.07.1981,DC,Outdoor: Clay,Draw: 4,,,$,RR,Peter McNamara (AUS),N/A,"L 4-6, 2-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=906&y=1981&r=-6&p=W023,AUS V SWE QF,RR,0,Peter McNamara,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Peter McNamara,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1981,"AUS V SWE QF, Sweden",09.07.1981,DC,Outdoor: Clay,Draw: 4,,,$,RR,Paul McNamee (AUS),N/A,"L 6-2, 4-6, 0-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=906&y=1981&r=-4&p=W023,AUS V SWE QF,RR,0,Paul McNamee,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Paul McNamee,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Wimbledon, England",22.06.1981,GS,Outdoor: Grass,Draw: 128,,,$,R128,John Austin (USA),N/A,"W 6-7, 6-2, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1981&r=1&p=W023,Wimbledon,R128,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,John Austin,United States,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Wimbledon, England",22.06.1981,GS,Outdoor: Grass,Draw: 128,,,$,R64,Henri Leconte (FRA),N/A,"W 4-6, 6-4, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1981&r=2&p=W023,Wimbledon,R64,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Henri Leconte,France,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Wimbledon, England",22.06.1981,GS,Outdoor: Grass,Draw: 128,,,$,R32,John Fitzgerald (AUS),N/A,"L 0-6, 6-4, 2-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1981&r=3&p=W023,Wimbledon,R32,0,John Fitzgerald,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,John Fitzgerald,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Hamburg, Germany",11.05.1981,GP,Outdoor: Clay,Draw: 64,,,$,R64,John Fitzgerald (AUS),N/A,"W 5-7, 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1981&r=2&p=W023,Hamburg,R64,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,John Fitzgerald,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Hamburg, Germany",11.05.1981,GP,Outdoor: Clay,Draw: 64,,,$,R32,Mel Purcell (USA),N/A,"W 7-5, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1981&r=3&p=W023,Hamburg,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Mel Purcell,United States,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Hamburg, Germany",11.05.1981,GP,Outdoor: Clay,Draw: 64,,,$,R16,Peter McNamara (AUS),N/A,"L 6-7, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=1981&r=4&p=W023,Hamburg,R16,0,Peter McNamara,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Peter McNamara,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Barcelona, Spain",30.03.1981,CH,Outdoor: Clay,Draw: 32,,,$,R32,Alberto Martorell (ESP),N/A,"W 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=267&y=1981&r=3&p=W023,Barcelona,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Alberto Martorell,Spain,,,,,,,,,,,,,,,,,,,,,,,,
