year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
2001,"ATP Masters Series Paris, France",29.10.2001,SU,Indoor: Carpet,Draw: 48,5,16,"$17,500",R32,Sjeng Schalken (NED),25,"L 6-4, 3-6, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2001&r=3&p=R485,ATP Masters Series Paris,R32,100,Sjeng Schalken,Andy Roddick,United States,15,4,47,78,39,47,18,31,2,4,15,18,71,11,27,1,4,16,57,78,29,98,86,176,Sjeng Schalken,Netherlands,5,3,71,98,53,71,16,27,3,4,16,8,47,13,31,2,4,15,69,98,21,78,90,176
2001,"Basel, Switzerland",22.10.2001,WS,Indoor: Carpet,Draw: 32,60,16,"$27,970",R32,Stephane Huet (FRA),269,"W 6-2, 3-6, 7-6(5)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2001&r=3&p=R485,Basel,R32,101,Andy Roddick,Andy Roddick,United States,14,5,44,88,38,44,24,44,1,2,14,10,48,21,44,2,5,15,62,88,31,92,93,180,Stephane Huet,France,6,2,48,92,38,48,23,44,3,5,15,6,44,20,44,1,2,14,61,92,26,88,87,180
2001,"Basel, Switzerland",22.10.2001,WS,Indoor: Carpet,Draw: 32,60,16,"$27,970",R16,Nenad Zimonjic (SRB),243,"W 6-4, 7-6(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2001&r=4&p=R485,Basel,R16,83,Andy Roddick,Andy Roddick,United States,13,2,42,62,36,42,13,20,0,0,11,13,52,16,29,1,5,11,49,62,29,81,78,143,Nenad Zimonjic,Serbia,12,3,52,81,39,52,13,29,4,5,11,6,42,7,20,0,0,11,52,81,13,62,65,143
2001,"Basel, Switzerland",22.10.2001,WS,Indoor: Carpet,Draw: 32,60,16,"$27,970",Q,Roger Federer (SUI),13,"L 6-3, 3-6, 6-7(5)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2001&r=5&p=R485,Basel,Q,101,Roger Federer,Andy Roddick,United States,9,1,54,93,41,54,22,39,4,6,15,8,51,15,33,2,3,15,63,93,23,84,86,177,Roger Federer,Switzerland,11,2,51,84,43,51,18,33,1,3,15,13,54,17,39,2,6,15,61,84,30,93,91,177
2001,"ATP Masters Series Stuttgart, Germany",15.10.2001,SU,Indoor: Hard,Draw: 48,75,16,"$33,250",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=357&y=2001&r=2&p=R485,ATP Masters Series Stuttgart,R64,0,Andy Roddick,Andy Roddick,United States,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
2001,"ATP Masters Series Stuttgart, Germany",15.10.2001,SU,Indoor: Hard,Draw: 48,75,16,"$33,250",R32,Julien Boutter (FRA),67,"W 7-6(3), 7-6(5)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=357&y=2001&r=3&p=R485,ATP Masters Series Stuttgart,R32,110,Andy Roddick,Andy Roddick,United States,5,1,48,77,37,48,19,29,0,0,12,10,53,21,43,0,5,12,56,77,31,96,87,173,Julien Boutter,France,23,8,53,96,43,53,22,43,5,5,12,11,48,10,29,0,0,12,65,96,21,77,86,173
2001,"ATP Masters Series Stuttgart, Germany",15.10.2001,SU,Indoor: Hard,Draw: 48,75,16,"$33,250",R16,Thomas Enqvist (SWE),27,"L 3-6, 7-6(6), 6-7(5)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=357&y=2001&r=4&p=R485,ATP Masters Series Stuttgart,R16,144,Thomas Enqvist,Andy Roddick,United States,22,5,81,136,54,81,25,55,11,15,16,17,59,22,49,3,4,17,79,136,39,108,118,244,Thomas Enqvist,Sweden,17,6,59,108,42,59,27,49,1,4,17,27,81,30,55,4,15,16,69,108,57,136,126,244
2001,"IND v USA WGPO, Winston Salem, USA",12.10.2001,DC,Indoor: Hard,Draw: 6,,15,$,RR,Harsh Mankad (IND),736,"W 6-3, 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=950&y=2001&r=-7&p=R485,IND v USA WGPO,RR,0,Andy Roddick,Andy Roddick,United States,,,,,,,,,,,,,,,,,,,,,,,,,Harsh Mankad,India,,,,,,,,,,,,,,,,,,,,,,,,
2001,"IND v USA WGPO, Winston Salem, USA",12.10.2001,DC,Indoor: Hard,Draw: 6,,15,$,RR,Leander Paes (IND),232,"W 4-6, 6-3, 6-2, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=950&y=2001&r=-4&p=R485,IND v USA WGPO,RR,0,Andy Roddick,Andy Roddick,United States,,,,,,,,,,,,,,,,,,,,,,,,,Leander Paes,India,,,,,,,,,,,,,,,,,,,,,,,,
2001,"Hong Kong, China",24.09.2001,WS,Outdoor: Hard,Draw: 32,5,15,"$3,720",R32,Andre Sa (BRA),109,"L 3-6, 6-4, 3-3 RET",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=336&y=2001&r=3&p=R485,Hong Kong,R32,108,Andre Sa,Andy Roddick,United States,12,4,44,70,36,44,12,26,3,5,13,11,47,27,48,3,8,13,48,70,38,95,86,165,Andre Sa,Brazil,8,7,47,95,36,47,21,48,5,8,13,8,44,14,26,2,5,13,57,95,22,70,79,165
